186_headxflow,,169_headxflow,,155_headxflow,,all_npshxflow,,186_powerxflow,,169_powerxflow,,155_powerxflow,,186_effxflow,,169_effxflow,,155_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.5613693892642768,52.94601611545029,0.5089230630766588,39.92176380005823,0.8131117549648428,27.926679159947838,0.5085523980634923,1.001833150071743,0.5613693892642768,3.5010714373664413,0.5089230630766588,1.6790571960712413,0.8131117549648428,0.4198209043065404,0.5604779135110043,1.656567049944556,0.5066744329972428,6.446115089900189,0.809059442329433,11.876783733629367
0.6243049806894181,52.806077933483024,0.5718586545018001,39.809715679924054,0.876047346389984,27.796037665258268,0.5714421514759431,1.0219429050215254,0.6243049806894181,3.5175751895520904,0.5718586545018001,1.6922601978197633,0.876047346389984,0.4247720299622344,0.6232687836633719,1.9959838401776437,0.5694488226062644,6.842101345172097,0.8718393254529024,12.253913500554972
0.6872405721145594,52.656843064238046,0.6347942459269413,39.6883708725122,0.9389829378151253,27.665396170568712,0.6343319048883931,1.0438808195122,0.6872405721145594,3.5357293169562922,0.6347942459269413,1.7005120739125843,0.9389829378151253,0.43137353083648833,0.6860596538157404,2.3354006304107315,0.6322204654580599,7.247515844617141,0.9346192085763727,12.631043267480635
0.7501761635397006,52.507608194993075,0.6977298373520826,39.55772937782262,1.0019185292402666,27.553348050434536,0.697221658300843,1.0658187340028746,0.7501761635397006,3.5505826939233742,0.6977298373520826,1.7120647004425322,1.0019185292402666,0.44292615736644336,0.748850523968108,2.6748174206437625,0.6949948550670806,7.643502099889048,0.9974100787287403,12.970460057713694
0.8131117549648428,52.358373325748104,0.7606654287772248,39.445681257688456,1.0648541206654079,27.413409868467255,0.760111411713293,1.084100329411772,0.8131117549648428,3.5670864461090233,0.7606654287772248,1.7219669517539202,1.0648541206654079,0.4462269078035703,0.8116413941204748,3.0142342108768503,0.7577719914333256,8.030060110987876,1.0601844683377601,13.36644631298563
0.876047346389984,52.209138456503126,0.823601020202366,39.32433645027659,1.12778971209055,27.282768373777685,0.8230011651257438,1.1060382439024465,0.876047346389984,3.583590198294665,0.823601020202366,1.7318692030653082,1.12778971209055,0.45777953433352536,0.8744377577872919,3.334794512763665,0.820543634285122,8.435474610432891,1.1229753384901278,13.70586310321869
0.9389829378151253,52.059903587258155,0.8865366116275073,39.202991642864724,1.1907253035156913,27.170720253643523,0.8858909185381938,1.1279761583931212,0.9389829378151253,3.598443575261747,0.8865366116275073,1.7417714543766962,1.1907253035156913,0.4643810352077793,0.9372313746968848,3.6647830588235593,0.883320770651367,8.82203262153169,1.1857579683708233,14.073564625971187
1.0019185292402666,51.910668718013184,0.9494722030526486,39.081646835452844,1.2536608949408325,27.040078758953953,0.9487806719506438,1.1480859133429036,1.0019185292402666,3.614947327447389,0.9494722030526486,1.7516737056880842,1.2536608949408325,0.4693321608634733,1.000027738363701,3.9853433607104023,0.9460979070176121,9.208590632630461,1.24854883852319,14.412981416204275
1.0648541206654079,51.78002722332361,1.0124077944777907,38.96030202804099,1.3165964863659738,26.909437264264383,1.0116704253630937,1.1681956682926895,1.0648541206654079,3.631451079633038,1.0124077944777907,1.7632263322180322,1.3165964863659738,0.4808847873934283,1.0628241020305174,4.30590366259716,1.0088805368983058,9.576292155382959,1.3113397086755576,14.752398206437334
1.12778971209055,51.62149566680093,1.075343385902932,38.83895722062911,1.379532077791116,26.78809245685251,1.0745601787755445,1.1901335827833641,1.12778971209055,3.64960520703724,1.075343385902932,1.7714782083108602,1.379532077791116,0.4841855378305553,1.1256259592117832,4.6076074761377015,1.0716631667790013,9.943993678135456,1.3741305788279252,15.091814996670422
