all_npshxflow,,149_headxflow,,135_headxflow,,129_headxflow,,121_headxflow,,104_headxflow,,149_powerxflow,,135_powerxflow,,129_powerxflow,,121_powerxflow,,104_powerxflow,,149_effxflow,,135_effxflow,,129_effxflow,,121_effxflow,,104_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.94368029607487,1.1795068330362497,11.870229529198248,39.446876624523696,9.858415003024803,30.50175890175891,7.8466004768513535,24.865857117621836,6.518802889576879,20.85385923738866,3.94368029607487,12.863979105155586,11.870229529198248,5.974794192486165,9.858415003024803,4.3927855111510326,7.8466004768513535,3.546594821134576,6.518802889576879,2.611492790500435,3.94368029607487,1.7039839345407444,11.870229529198248,31.427314085739226,9.737706131454395,33.66381452318467,7.8466004768513535,29.405861767279134,6.518802889576879,44.99685039370081,3.94368029607487,37.01856517935266
4.185098039215685,1.1892434145375361,12.111647272339056,39.41276099629042,10.09983274616561,30.447173896585674,8.088018219992168,24.804448986801944,6.760220632717694,20.799274232215417,4.185098039215685,12.823040351275658,12.111647272339056,5.9931896422691295,10.09983274616561,4.398917327745359,8.088018219992168,3.546594821134576,6.760220632717694,2.626822331986233,4.185098039215685,1.707049842837904,12.111647272339056,31.986439195100616,9.979123874595203,34.24874540682424,8.088018219992168,30.029501312335924,6.760220632717694,45.555975503062086,4.185098039215685,37.64220472440945
4.426515782356496,1.2014141414141477,12.35306501547987,39.36499911676383,10.341250489306425,30.41988139399905,8.32943596313298,24.743040855982045,7.001638375858509,20.73104297574887,4.426515782356496,12.754809094809104,12.35306501547987,6.0085191837549345,10.341250489306425,4.417312777528323,8.32943596313298,3.546594821134576,7.001638375858509,2.626822331986233,4.426515782356496,1.707049842837904,12.35306501547987,32.56706911636047,10.220541617736018,34.90034120734913,8.32943596313298,30.545616797900266,7.001638375858509,46.15811023622052,4.426515782356496,38.24433945756789
4.667933525497311,1.2135848682907522,12.594482758620686,39.324060362883905,10.58266823244724,30.36529638882581,8.570853706273795,24.67480959951549,7.24305611899932,20.68328109622228,4.667933525497311,12.679754712695903,12.594482758620686,6.02078281694358,10.58266823244724,4.429576410716969,8.570853706273795,3.571122087511867,7.24305611899932,2.636020056877726,4.667933525497311,1.707049842837904,12.594482758620686,33.12619422572175,10.461959360876833,35.16646325459317,8.611089996797261,31.061732283464607,7.24305611899932,46.760244969378846,4.667933525497311,38.8464741907261
4.909351268638122,1.2160190136660773,12.8359005017615,39.26947535771066,10.824085975588055,30.310711383652574,8.812271449414606,24.6134014686956,7.484473862140135,20.60822671410908,4.909351268638122,12.618346581876004,12.8359005017615,6.036112358429385,10.824085975588055,4.438774135608448,8.812271449414606,3.5833857207005053,7.484473862140135,2.6452177817692046,4.909351268638122,1.707049842837904,12.8359005017615,33.685319335083136,10.70561245349117,35.615973558860674,8.864578627095117,31.47462467191599,7.484473862140135,47.27636045494319,4.909351268638122,39.36258967629044
5.150769011778937,1.228189740542689,13.077318244902315,39.23535972947739,11.06550371872887,30.276595755419294,9.05368919255542,24.545170212229046,7.725891605280946,20.553641708935835,5.150769011778937,12.55011532540945,13.077318244902315,6.054507808212357,11.06550371872887,4.457169585391419,9.05368919255542,3.5833857207005053,7.725891605280946,2.6605473232550167,5.150769011778937,1.707049842837904,13.077318244902315,34.222939632545945,10.947668867910139,36.38878140232475,9.093925483078891,31.857410323709587,7.725891605280946,47.85699037620304,5.150769011778937,39.87870516185478
5.392186754919752,1.2379263220439753,13.318735988043123,39.18077472430415,11.306921461869678,30.222010750246056,9.295106935696236,24.470115830115844,7.967309348421761,20.478587326822634,5.392186754919752,12.495530320236213,13.318735988043123,6.069837349698155,11.306921461869678,4.466367310282898,9.295106935696236,3.586451628997665,7.967309348421761,2.6636132315521763,5.392186754919752,1.716247567729397,13.318735988043123,34.78206474190722,11.200582694057658,36.868031496063054,9.335343226219702,32.43804024496944,7.967309348421761,48.39461067366574,5.392186754919752,40.39482064741901
5.6336044980605635,1.252531194295905,13.560153731183938,39.14665909607087,11.548339205010492,30.174248870719467,9.536524678837047,24.40188457364929,8.208727091562576,20.417179196002735,5.6336044980605635,12.42729906376966,13.560153731183938,6.08516689118396,11.548339205010492,4.48169685176871,9.536524678837047,3.6140448036721153,8.208727091562576,2.6636132315521763,5.6336044980605635,1.7254452926208756,13.560153731183938,35.31968503937014,11.430504354191761,37.47631046119227,9.576760969360517,32.964908136482904,8.208727091562576,48.95373578302713,5.6336044980605635,40.93244094488193
5.875022241201378,1.2598336304218662,13.801571474324753,39.09207409089763,11.789756948151307,30.12648699119289,9.777942421977862,24.333653317182744,8.450144834703387,20.355771065182843,5.875022241201378,12.352244681656458,13.801571474324753,6.1096941575612504,11.789756948151307,4.497026393254508,9.777942421977862,3.6201766202664345,8.450144834703387,2.682008681335134,5.875022241201378,1.7438407424038473,13.801571474324753,35.83580052493437,11.6690480765809,38.24433945756789,9.818178712501329,33.47027121609801,8.450144834703387,49.5128608923884,5.875022241201378,41.427051618547694
6.11643998434219,1.276872648049121,14.042989217465568,39.05795846266436,12.031174691292122,30.092371362959604,10.019360165118677,24.26542206071619,8.691562577844202,20.28071668306964,6.11643998434219,12.29083655083656,14.042989217465568,6.121957790749896,12.031174691292122,4.503158209848834,10.019360165118677,3.6201766202664345,8.691562577844202,2.6850745896322934,6.11643998434219,1.7438407424038473,14.042989217465568,36.35191601049871,11.910465819721715,38.76045494313212,10.059596455642144,33.90036745406826,8.691562577844202,49.94295713035865,6.11643998434219,41.90015748031499
6.357857727483005,1.2890433749257326,14.284406960606383,39.003373457491115,12.272592434432937,30.037786357786366,10.260777908259492,24.210837055542953,8.932980320985013,20.22613167789639,6.357857727483005,12.229428420016667,14.284406960606383,6.137287332235701,12.272592434432937,4.518487751334639,10.260777908259492,3.6293743451579132,8.932980320985013,2.7004041311181055,6.357857727483005,1.7438407424038473,14.284406960606383,36.868031496063054,12.15188356286253,39.25506561679788,10.301014198782958,34.222939632545945,8.932980320985013,50.45907261592299,6.357857727483005,42.330253718285235
6.5992754706238195,1.3085165379283055,14.52582470374719,38.95561157796453,12.514010177573745,29.990024478259784,10.5021956514003,24.135782673429738,9.174398064125828,20.15790042142985,6.5992754706238195,12.168020289196768,14.52582470374719,6.158748690315832,12.514010177573745,4.536883201117611,10.5021956514003,3.653901611535204,9.174398064125828,2.7004041311181055,6.5992754706238195,1.7438407424038473,14.52582470374719,37.38414698162728,12.393301306003337,39.74967629046364,10.542431941923773,34.67454068241466,9.174398064125828,50.97518810148722,6.5992754706238195,42.738845144357015
6.840693213764631,1.318253119429592,14.767242446888005,38.914672824084604,12.75542792071456,29.9422625987332,10.743613394541114,24.067551416963198,9.41581580726664,20.089669164963297,6.840693213764631,12.099789032730214,14.767242446888005,6.1710123235044705,12.75542792071456,4.5399491094147635,10.743613394541114,3.6569675198323637,9.41581580726664,2.703470039415265,6.840693213764631,1.7438407424038473,14.767242446888005,37.900262467191624,12.634719049144152,40.244286964129515,10.783849685064581,35.14764654418207,9.41581580726664,51.49130358705156,6.840693213764631,43.19044619422573
7.082110956905446,1.345028718558133,15.00866019002882,38.853264693264705,12.996845663855375,29.887677593559957,10.98503113768193,23.992497034849983,9.657233550407454,20.028261034143398,7.082110956905446,12.017911524970359,15.00866019002882,6.192473681584602,12.996845663855375,4.558344559197735,10.98503113768193,3.6569675198323637,9.657233550407454,2.718799580901077,7.082110956905446,1.7438407424038473,15.00866019002882,38.394873140857385,12.876136792284967,40.738897637795276,11.025267428205396,35.534733158355266,9.657233550407454,51.94290463692039,7.082110956905446,43.59903762029751
7.323528700046257,1.3596335908100698,15.250077933169635,38.81914906503143,13.23826340699619,29.83309258838672,11.226448880822744,23.91744265273678,9.89865129354827,19.946383526383535,7.323528700046257,11.942857142857157,15.250077933169635,6.201671406476088,13.23826340699619,4.5767400089807,11.226448880822744,3.672297061318176,9.89865129354827,2.727997305792556,7.323528700046257,1.7438407424038473,15.250077933169635,38.88948381452326,13.117554535425782,41.1904986876641,11.26668517134621,35.94332458442693,9.89865129354827,52.41601049868768,7.323528700046257,43.94311461067366
7.685655314757479,1.1332580709051356,15.49149567631045,38.75774093421153,13.479681150137004,29.778507583213482,11.467866623963559,23.849211396270228,10.140069036689084,19.87815226991698,7.564946443187072,11.867802760743949,15.49149567631045,6.226198672853371,13.479681150137004,4.579805917277859,11.467866623963559,3.6906925111011475,10.140069036689084,2.7371950306840347,7.564946443187072,1.7622361921868048,15.49149567631045,39.36258967629044,13.358972278566597,41.68510936132975,11.508102914487026,36.2874015748032,10.140069036689084,52.8676115485564,7.564946443187072,44.287191601049926
7.927073057898291,1.1551653792830336,15.732913419451258,38.69633280339164,13.721098893277812,29.72392257804023,11.709284367104367,23.767333888510365,10.381486779829892,19.80992101345044,7.806364186327887,11.799571504277395,15.732913419451258,6.23539639774485,13.721098893277812,4.598201367060824,11.709284367104367,3.693758419398307,10.381486779829892,2.7371950306840347,7.806364186327887,1.7744998253754432,15.732913419451258,39.87870516185478,13.600390021707405,42.11520559930011,11.74952065762784,36.6744881889764,10.381486779829892,53.297707786526644,7.806364186327887,44.63126859142608
8.168490801039106,1.1673361061596381,15.974331162592073,38.66221717515836,13.962516636418627,29.66251444722034,11.950702110245182,23.68545638075051,10.622904522970707,19.741689756983888,8.047781929468698,11.71769399651754,15.974331162592073,6.2568577558249885,13.962516636418627,4.613530908546636,11.950702110245182,3.693758419398307,10.622904522970707,2.7463927555755276,8.047781929468698,1.7806316419697765,15.974331162592073,40.330306211723496,13.84180776484822,42.56680664916894,11.990938400768648,37.01856517935266,10.622904522970707,53.74930883639536,8.047781929468698,44.97534558180223
8.40990854417992,1.1819409784115678,16.215748905732887,38.60080904433847,14.203934379559442,29.614752567693756,12.192119853385996,23.610401998637307,10.864322266111522,19.659812249224025,8.289199672609513,11.649462740050986,16.215748905732887,6.269121389013627,14.203934379559442,4.6165968168437885,12.192119853385996,3.7060220525869454,10.864322266111522,2.7555904804670064,8.289199672609513,1.7806316419697765,16.215748905732887,40.80341207349079,14.083225507989034,42.99690288713907,12.232356143909463,37.42715660542433,10.864322266111522,54.200909886264185,8.289199672609513,45.297917760279915
8.651326287320732,1.208716577540109,16.457166648873702,38.553047164811886,14.445352122700257,29.553344436873864,12.433537596526811,23.5353476165241,11.105740009252337,19.59158099275747,8.530617415750324,11.581231483584439,16.457166648873702,6.284450930499439,14.445352122700257,4.63499226662676,12.433537596526811,3.7305493189642362,11.105740009252337,2.7678541136556447,8.530617415750324,1.7806316419697765,16.457166648873702,41.276517935258084,14.32464325112985,43.4485039370079,12.473773887050278,37.749728783902015,11.105740009252337,54.56649168853892,8.530617415750324,45.53447069116362
8.892744030461547,1.2208873044167206,16.698584392014517,38.5052852852853,14.686769865841072,29.49875943170062,12.674955339667626,23.46029323441089,11.347157752393151,19.51652661064427,8.77203515889114,11.499353975824576,16.698584392014517,6.305912288579563,14.686769865841072,4.650321808112565,12.674955339667626,3.7305493189642362,11.347157752393151,2.773985930249978,8.77203515889114,1.7806316419697765,16.698584392014517,41.70661417322833,14.566060994270664,43.90010498687661,12.715191630191093,38.05079615048123,11.347157752393151,54.95357830271223,8.77203515889114,45.77102362204721
9.134161773602358,1.2427946127946186,16.940002135155325,38.45070028011206,14.92818760898188,29.450997552174037,12.916373082808434,23.378415726651028,11.58857549553396,19.448295354177716,9.01345290203195,11.431122719358022,16.940002135155325,6.315110013471042,14.92818760898188,4.6564536247068915,12.916373082808434,3.7305493189642362,11.58857549553396,2.773985930249978,9.01345290203195,1.7806316419697765,16.940002135155325,42.20122484689409,14.807478737411472,44.287191601049926,12.956609373331908,38.35186351706034,11.58857549553396,55.34066491688543,9.01345290203195,46.02908136482938
9.375579516743173,1.2573994850465482,17.18141987829614,38.396115274938815,15.169605352122694,29.389589421354145,13.157790825949249,23.303361344537826,11.829993238674774,19.373240972064515,9.254870645172765,11.356068337244821,17.18141987829614,6.336571371551173,15.169605352122694,4.671783166192689,13.157790825949249,3.7428129521528746,11.829993238674774,2.7801177468442972,9.254870645172765,1.7806316419697765,17.18141987829614,42.63132108486445,15.048896480552287,44.695783027121706,13.198027116472716,38.6959405074366,11.829993238674774,55.749256342957096,9.254870645172765,46.26563429571297
9.616997259883984,1.2793067934244462,17.422837621436955,38.33470714411892,15.41102309526351,29.32135816488759,13.399208569090064,23.228306962424625,12.071410981815589,19.30500971559796,9.49628838831358,11.274190829484958,17.422837621436955,6.3488350047398185,15.41102309526351,4.6871127076785015,13.399208569090064,3.7673402185301654,12.071410981815589,2.7923813800329356,9.49628838831358,1.7806316419697765,17.422837621436955,43.0614173228347,15.290314223693102,45.14738407699042,13.43944485961353,39.040017497812755,12.071410981815589,56.136342957130296,9.49628838831358,46.45917760279963
9.858415003024803,1.2890433749257326,17.66425536457777,38.28012213894568,15.652440838404324,29.266773159714354,13.640626312230879,23.139606329018108,12.312828724956404,19.2231322078381,9.737706131454395,11.192313321725102,17.66425536457777,6.370296362819943,15.652440838404324,4.693244524272828,13.640626312230879,3.7673402185301654,12.312828724956404,2.798513196627269,9.737706131454395,1.7898293668612553,17.66425536457777,43.49151356080483,15.531731966833917,45.49146106736657,13.680862602754345,39.298075240594926,12.312828724956404,56.50192475940514,9.737706131454395,46.67422572178475
10.09983274616561,1.3158189740542738,17.905673107718584,38.22553713377244,15.893858581545139,29.205365028894455,13.882044055371694,23.057728821258245,12.554246468097219,19.141254700078235,9.979123874595203,11.103612688318584,17.905673107718584,6.379494087711429,15.893858581545139,4.708574065758626,13.882044055371694,3.7673402185301654,12.554246468097219,2.8107768298159073,9.979123874595203,1.7990270917527482,17.905673107718584,43.921609798775194,15.773149709974732,45.87854768153977,13.92228034589516,39.5561329833771,12.554246468097219,56.781487314085666,9.979123874595203,46.80325459317589
10.341250489306425,1.3304238463062035,18.147090850859392,38.1709521285992,16.135276324685947,29.143956898074563,14.123461798512501,22.969028187851727,12.795664211238027,19.066200317965034,10.220541617736018,11.021735180558721,18.147090850859392,6.400955445791553,16.135276324685947,4.723903607244431,14.123461798512501,3.7765379434216513,12.795664211238027,2.8107768298159073,10.220541617736018,1.8174225415357057,18.147090850859392,44.35170603674544,16.01456745311554,46.28713910761155,14.163698089035975,39.814190726159154,12.795664211238027,57.10405949256335,10.220541617736018,46.93228346456692
10.58266823244724,1.3474628639334583,18.388508594000207,38.109543997779305,16.37669406782676,29.068902515961348,14.364879541653316,22.880327554445216,13.037081954378841,18.98432281020517,10.461959360876833,10.939857672798858,18.388508594000207,6.416284987277358,16.37669406782676,4.72696951554159,14.364879541653316,3.801065209798942,13.037081954378841,2.8107768298159073,10.461959360876833,1.8174225415357057,18.388508594000207,44.781802274715574,16.255985196256354,46.67422572178475,14.405115832176783,40.072248468941325,13.037081954378841,57.44813648293962,10.461959360876833,47.104321959755
10.824085975588055,1.3742384630619995,18.629926337141022,38.048135866959406,16.618111810967577,29.007494385141456,14.606297284794131,22.798450046685353,13.278499697519656,18.90926842809197,10.703377104017648,10.857980165039002,18.629926337141022,6.428548620466003,16.618111810967577,4.745364965324555,14.606297284794131,3.8041311180961017,13.278499697519656,2.8291722795988647,10.703377104017648,1.8174225415357057,18.629926337141022,45.211898512685934,16.49740293939717,47.01830271216102,14.646533575317598,40.351811023622076,13.278499697519656,57.79221347331588,10.703377104017648,47.19034120734909
11.06550371872887,1.3937116260645652,18.871344080281837,38.00037398743282,16.85952955410839,28.95290937996822,14.847715027934946,22.709749413278836,13.519917440660471,18.827390920332114,10.944794847158462,10.77610265727914,18.871344080281837,6.4500099785461344,16.85952955410839,4.760694506810367,14.847715027934946,3.8041311180961017,13.519917440660471,2.8322381878960243,10.944794847158462,1.8174225415357057,18.871344080281837,45.57748031496067,16.738820682537984,47.38388451443575,14.887951318458413,40.58836395450567,13.519917440660471,58.07177602799641,10.944794847158462,47.19034120734909
11.306921461869678,1.408316498316502,19.112761823422645,37.93214273096628,17.100947297249206,28.884678123501665,15.08913277107576,22.621048779872318,13.761335183801286,18.74551341257225,11.18621259029927,10.694225149519276,19.112761823422645,6.45920770343762,17.100947297249206,4.763760415107527,15.08913277107576,3.8041311180961017,13.761335183801286,2.8475677293818364,11.18621259029927,1.8174225415357057,19.112761823422645,45.943062117235286,16.9802384256788,47.74946631671037,15.129369061599228,40.78190726159232,13.761335183801286,58.35133858267716,11.18621259029927,47.27636045494319
11.548339205010492,1.4350920974450432,19.35417956656346,37.87073460014638,17.342365040390014,28.823269992681766,15.330550514216569,22.539171272112455,14.002752926942094,18.663635904812388,11.427630333440085,10.61234764175942,19.35417956656346,6.4806690615177445,17.342365040390014,4.779089956593332,15.330550514216569,3.8286583844733926,14.002752926942094,2.8475677293818364,11.427630333440085,1.8174225415357057,19.35417956656346,46.351653543307066,17.221656168819607,48.093543307086634,15.370786804740042,40.99695538057745,14.002752926942094,58.63090113735791,11.427630333440085,47.42689413823268
11.789756948151307,1.454565260447616,19.595597309704274,37.809326469326486,17.58378278353083,28.75503873621522,15.571968257357383,22.450470638705944,14.244170670082909,18.581758397052532,11.6690480765809,10.530470133999557,19.595597309704274,6.48986678640923,17.58378278353083,4.797485406376296,15.571968257357383,3.840922017662038,14.244170670082909,2.8475677293818364,11.6690480765809,1.8174225415357057,19.595597309704274,46.760244969378846,17.46307391196042,48.39461067366574,15.61220454788085,41.23350831146104,14.244170670082909,58.88895888013997,11.6690480765809,47.44839895013126
12.031174691292122,1.4716042780748708,19.83701505284509,37.75474146415324,17.825200526671644,28.693630605395327,15.813386000498198,22.36859313094609,14.485588413223724,18.49988088929267,11.910465819721715,10.44176950059304,19.83701505284509,6.508262236192195,17.825200526671644,4.797485406376296,15.813386000498198,3.840922017662038,14.485588413223724,2.85369954597617,11.910465819721715,1.8174225415357057,19.83701505284509,47.12582677165358,17.704491655101236,48.738687664042004,15.853622291021665,41.427051618547694,14.485588413223724,59.168521434820605,11.910465819721715,47.44839895013126
12.272592434432937,1.4935115864527688,20.078432795985904,37.686510207686695,18.06661826981246,28.618576223282112,16.054803743639013,22.27989249753957,14.727006156364538,18.431649632826115,12.15188356286253,10.353068867186522,20.078432795985904,6.5266576859751595,18.06661826981246,4.815880856159268,16.054803743639013,3.840922017662038,14.727006156364538,2.865963179164808,12.15188356286253,1.8174225415357057,20.078432795985904,47.51291338582678,17.94590939824205,49.08276465441827,16.09504003416248,41.62059492563424,14.727006156364538,59.40507436570431,12.15188356286253,47.44839895013126
12.514010177573745,1.5154188948306597,20.319850539126712,37.625102076866796,18.308036012953274,28.550344966815572,16.296221486779828,22.170722487193082,14.968423899505353,18.33612587377295,12.393301306003337,10.257545108133357,20.319850539126712,6.535855410866645,18.308036012953274,4.831210397645073,16.296221486779828,3.8531856508506763,14.968423899505353,2.8690290874619677,12.393301306003337,1.8266202664271844,20.319850539126712,47.85699037620304,18.187327141382866,49.383832020997374,16.336457777303295,41.771128608923846,14.968423899505353,59.62012248468932,12.393301306003337,47.42689413823268
12.75542792071456,1.5348920578332397,20.561268282267527,37.55687082040024,18.54945375609408,28.475290584702357,16.537639229920636,22.088844979433226,15.209841642646161,18.254248366013087,12.634719049144152,10.16884447472684,20.561268282267527,6.5573167689467695,18.54945375609408,4.8342763059422325,16.537639229920636,3.877712917227967,15.209841642646161,2.8843586289477656,12.634719049144152,1.8358179913186774,20.561268282267527,48.24407699037624,18.428744884523674,49.68489938757648,16.57787552044411,42.0506911636046,15.209841642646161,59.856675415573136,12.634719049144152,47.25485564304461
12.996845663855375,1.5567993662111377,20.80268602540834,37.49546268958035,18.790871499234896,28.400236202589156,16.77905697306145,21.993321220380054,15.451259385786976,18.16554773260657,12.876136792284967,10.080143841320321,20.80268602540834,6.566514493838255,18.790871499234896,4.8496058474280375,16.77905697306145,3.877712917227967,15.451259385786976,2.8843586289477656,12.876136792284967,1.8480816245073157,20.80268602540834,48.609658792650976,18.67016262766449,49.98596675415581,16.77905697306145,42.28724409448819,15.451259385786976,60.05021872265968,12.876136792284967,47.19034120734909
13.23826340699619,1.5811408199643537,21.044103768549157,37.43405455876045,19.03228924237571,28.332004946122602,17.020474716202266,21.89779746132689,15.69267712892779,18.07684709920005,13.117554535425782,9.984620082267156,21.044103768549157,6.587975851918387,19.03228924237571,4.8649353889138425,17.020474716202266,3.877712917227967,15.69267712892779,2.8843586289477656,13.117554535425782,1.8542134411016349,21.044103768549157,48.975240594925594,18.911580370805304,50.265529308836335,17.18141987829614,42.09370078740153,15.69267712892779,60.243762029746335,13.117554535425782,47.19034120734909
13.479681150137004,1.610350564468213,21.28552151168997,37.37264642794056,19.273706985516526,28.2569505640094,17.26189245934308,21.79545057662706,15.934094872068606,17.99496959144019,13.358972278566597,9.895919448860639,21.28552151168997,6.600239485107025,19.273706985516526,4.871067205508169,17.26189245934308,3.8807788255251268,15.934094872068606,2.890490445542099,13.358972278566597,1.8542134411016349,21.28552151168997,49.29781277340328,19.15299811394612,50.56659667541567,17.422837621436955,42.4377777777778,15.934094872068606,60.39429571303583,13.358972278566597,47.03980752405948
13.721098893277812,1.634692018221429,21.52693925483078,37.304415171474005,19.515124728657334,28.188719307542847,17.503310202483895,21.706749943220544,16.17551261520942,17.899445832387023,13.600390021707405,9.80721881545412,21.52693925483078,6.61250311829567,19.515124728657334,4.883330838696807,17.503310202483895,3.8930424587137793,16.17551261520942,2.9027540787307373,13.600390021707405,1.8542134411016349,21.52693925483078,49.641889763779545,19.394415857086933,50.824654418197724,17.66425536457777,42.54530183727036,16.17551261520942,60.58783902012249,13.600390021707405,46.93228346456692
13.962516636418627,1.656599326599327,21.768356997971594,37.23618391500746,19.75654247179815,28.113664925429646,17.744727945624703,21.604403058520717,16.41693035835023,17.80392207333385,13.84180776484822,9.711695056400956,21.768356997971594,6.633964476375802,19.75654247179815,4.898660380182619,17.744727945624703,3.9145038167939035,16.41693035835023,2.9027540787307373,13.84180776484822,1.8542134411016349,21.768356997971594,49.98596675415581,19.63583360022774,51.10421697287836,17.905673107718584,42.63132108486445,16.41693035835023,60.716867891513516,13.84180776484822,46.69573053368333
14.203934379559442,1.6809407803525502,22.00977474111241,37.167952658540905,19.997960214938963,28.045433668963092,17.986145688765518,21.5157024251142,16.658348101491043,17.715221439927333,14.083225507989034,9.616171297347776,22.00977474111241,6.6431622012672875,19.997960214938963,4.907858105074098,17.986145688765518,3.9145038167939035,16.658348101491043,2.921149528513709,14.083225507989034,1.8542134411016349,22.00977474111241,50.308538932633496,19.877251343368556,51.36227471566053,18.147090850859392,42.80335958005253,16.658348101491043,60.867401574803125,14.083225507989034,46.5667016622923
