192_headxflow,,177_headxflow,,168_headxflow,,157_headxflow,,152_headxflow,,all_npshxflow,,192_powerxflow,,177_powerxflow,,168_powerxflow,,157_powerxflow,,152_powerxflow,,192_effxflow,,177_effxflow,,168_effxflow,,157_effxflow,,152_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.880570075729388,70.32393052779892,9.566873004447096,52.157443195340605,8.745812334895668,40.40909286338865,7.021584928837655,27.366411414475508,5.9542060584207945,19.158852380245747,5.962876287691358,1.2664068923905205,10.857524198172321,12.659429727158965,9.554628421059853,7.853833612015052,8.740191086655066,4.902432104130185,7.021033813479676,2.3167662297872766,5.956082023392213,1.0069223329161616,10.888500520391005,12.986274294339637,9.573845943954723,16.640661735849108,8.752186833682039,19.530732849722654,7.026702702109411,17.66771180110993,5.958545858754924,12.365267278135548
11.37320647746025,70.22787875281963,10.059509406177959,52.06139142036132,9.238448736626523,40.313041088409335,7.5142213305685175,27.270359639496235,6.44684246015165,19.050714911805457,6.455616212305756,1.2815278412310391,11.350269919925516,12.761495485356733,10.047436578915644,7.93038293066337,9.232999244510857,4.978981422778503,7.513862783369667,2.3848100685857503,6.448931805316413,1.0664606918648758,11.381495986554619,13.798360392452878,10.066841410118329,17.52440248967821,9.245182299845645,20.271164292120034,7.519698168273017,18.52756766970049,6.451541324918537,13.057928950055498
11.865842879191106,70.14391267130136,10.552145807908815,51.95325395192101,9.731085138357386,40.21698931343005,8.006857732299373,27.174307864516948,6.939478861882513,18.942577443365153,6.948335212892609,1.2935925464740237,11.843015641678711,12.863561243554472,10.540244736771442,8.00693224931166,9.725828214400863,5.047025261577005,8.006670941225472,2.4613593872340687,6.941739963172203,1.1430100105131658,11.874491452718225,14.610446490566233,10.559836876281935,18.33648858779145,9.738177766009258,21.10713527547182,8.01269363443663,19.244114226859097,6.944536791082143,13.750590621975675
12.35847928092197,70.03577520286106,11.044782209639678,51.84511648348071,10.223721540088242,40.10885184498974,8.499494134030236,27.078256089537646,7.432115263613369,18.810268588002813,7.441116985562097,1.3148259825095963,12.3357821754661,12.957121521902423,11.033032082593031,8.091987047809795,10.218657184290855,5.115069100375479,8.499520723149665,2.5208977461827544,7.434568933062202,1.2110538493116678,12.36748691888183,15.374762818202043,11.05283234244554,19.172459571143236,10.231173232172864,21.82368183263054,8.505689100600236,20.103970095449654,7.437532257245749,14.443252293895739
12.851115682652832,69.92763773442076,11.537418611370533,51.7248933215794,10.716357941819105,40.00071437654944,8.992130535761092,26.970118621097342,7.924751665344232,18.70213111956251,7.9338359861489565,1.3268906877525808,12.828527897219296,13.059187280100161,11.52584024044883,8.168536366458113,10.711444530112445,5.200123898873613,8.992370505073865,2.58043610513144,7.927418714986395,1.2705922082603536,12.860482385045444,16.210733801553943,11.545827808609154,20.03231543973368,10.72416869833647,22.659652815982327,8.998684566763842,20.868286423085465,7.930527723409355,15.112029080577258
13.343752084383688,69.84367165290249,12.030055013101396,51.60467015967809,11.20899434354996,39.89257690810915,9.484766937491955,26.87406684611807,8.417388067075095,18.569822264200198,8.426617758818445,1.3481241237881534,13.321273618972484,13.1612530382979,12.01864839830462,8.245085685106403,11.20427350000245,5.268167737672115,9.485178662929656,2.6569854237797585,8.4202268728422,1.347141526908672,13.35347785120905,16.97505012918998,12.03882327477276,20.868286423085465,11.217164164500083,23.423969143618365,9.491680032927448,21.68037252119882,8.423523189572968,15.75692098202012
13.83638848611455,69.74761987792317,12.52269141483226,51.49653269123779,11.701630745280823,39.784439439668844,9.977403339222818,26.778015071138782,8.91002446880595,18.461684795759894,8.919336759405304,1.360188829031145,13.814040152759873,13.254813316645823,12.511456556160418,8.321635003754722,11.697081657858241,5.344717056320434,9.978049256888056,2.708018302878628,8.913097466800593,1.3981744060075414,13.846473317372656,17.715481571587134,12.531818740936366,21.68037252119882,11.71015963066369,24.18828547125429,9.984675499091061,22.44468884883463,8.916518655736574,16.449582653940183
14.329024887845407,69.62739671602188,13.015327816563115,51.37630952933645,12.194267147011686,39.67630197122854,10.470039740953673,26.669877602698477,9.402660870536813,18.353547327319575,9.412118532074786,1.3814222650667176,14.306785874513068,13.356879074843562,13.004243901982015,8.406689802252828,12.18991062774824,5.412760895118936,10.470857414743854,2.7845676215269464,9.405926436690585,1.466218244806015,14.339468783536269,18.479797899223286,13.024814207099979,22.468573734073402,12.203155096827295,24.90483202841301,10.477670965254667,23.18512029123201,9.40951412190018,17.094474555383044
14.82166128957627,69.5434306345036,13.507964218293978,51.26817206089615,12.686903548742542,39.568164502788235,10.962676142684536,26.56174013425816,9.895297272267669,18.22123847195725,9.904837532661638,1.393486970309695,14.799531596266256,13.458944833041329,13.497052059837806,8.483239120901146,12.682718785604038,5.489310213767226,10.963665572599645,2.8611169401752363,9.89873459454639,1.5427675634543334,14.832464249699875,19.244114226859097,13.517809673263585,23.256774946947985,12.696150562990908,25.64526347081039,10.970666431418273,23.901666848390732,9.840885154793341,17.739366456825906
15.314297691307125,69.4352931660633,14.000600620024834,51.147948898994855,13.179539950473405,39.46002703434793,11.455312544415392,26.477774052739875,10.387933673998532,18.101015310055942,10.397619305331126,1.4147204063452818,15.292298130053645,13.552505111389252,13.989839405659403,8.56829391939928,13.17554775549403,5.557354052565728,11.456556978592253,2.903644339424318,10.391584376470583,1.6023059224030476,15.32545971586348,19.96066078401782,14.010805139427191,24.068861045061226,13.189146029154514,26.361810027969113,11.463661897581886,24.618213405549454,11.981307137053669,20.08963916430639
15.806934093037988,69.33924139108399,14.493237021755697,51.051897124015554,13.67217635220426,39.351889565907626,11.947948946146255,26.381722277760602,10.880570075729388,17.98079214815462,10.890359229945531,1.4298413551857934,15.785064663841048,13.646065389737203,14.482668375549402,8.636337758197755,13.668355913349828,5.633903371214046,11.949365136448044,2.9801936580726363,10.884434158394782,1.661844281351705,15.818455182027094,20.7010922264152,14.503800605590804,24.83317737269715,13.68214149531812,27.078356585127835,11.956657363745492,25.358644847946834,12.449652829909098,20.7010922264152
16.29957049476885,69.23110392264368,14.985873423486552,50.91958826865323,14.164812753935124,39.24375209746732,12.44058534787711,26.26149911585928,11.37320647746025,17.860568986253313,11.38314100261502,1.451074791221373,16.277810385594236,13.748131147934942,14.975455721370992,8.721392556695918,14.161164071205619,5.710452689862365,12.442194106338036,3.04823749687111,11.37724231625058,1.7383936000000233,16.3114506481907,21.41763878357392,14.99679607175441,25.597493700333075,14.175136961481726,27.794903142286444,12.449652829909098,26.0513065198669,12.942648296072711,21.2743294721422
16.792206896499707,69.1350521476644,15.478509825217415,50.811450800212924,14.65744915566598,39.13561462902702,12.933221749607974,26.177533034340996,11.865842879191106,17.752431517813008,11.87588092722941,1.4661957400618775,16.770556107347424,13.850196906132709,15.46826387922679,8.797941875344208,14.654013853129818,5.76999104881105,12.935043888262243,3.1077758558197957,11.87011291020898,1.7894264790988927,16.804446114354306,22.134185340732643,15.489791537918016,26.337925142730455,14.66813242764534,28.46367992896785,12.942648296072711,26.743968191786962,13.435643762236317,21.799796947391883
17.28484329823057,69.02691467922409,15.971146226948271,50.70331333177262,15.150085557396842,39.02747716058671,13.42585815133883,26.05730987243969,12.35847928092197,17.620122662450683,12.368683623926444,1.4904854196949913,17.263322641134813,13.943757184480631,15.961051225048386,8.882996673842342,15.146822010985616,5.84654036745934,13.427852046118034,3.184325174468114,12.362921068064772,1.8659757977472111,17.297441580517912,22.802962127414048,15.98278700408163,27.078356585127835,15.161127893808946,29.156341600888027,13.435643762236317,27.41274497846848,13.928639228399923,22.37303419311877
17.777479699961425,68.90669151732278,16.463782628679134,50.57100447641031,15.642721959127698,38.907253998685405,13.918494553069692,25.961258097460387,12.851115682652832,17.49989950054936,12.861402624513303,1.5025501249379687,17.75608917492221,14.037317462828554,16.453859382904177,8.959545992490632,15.639630168841407,5.923089686107659,13.920722640076434,3.2353580535669835,12.85572922592057,1.9425251163955295,17.790437046681525,23.54339356981143,16.475782470245235,27.818788027524988,15.654123359972552,29.801233502330888,13.928639228399923,28.105406650388545,14.421634694563537,22.898501668368567
18.270116101692288,68.81063974234348,16.956419030409997,50.45078131450897,16.13535836085856,38.7991165302451,14.411130954800555,25.828949242098076,13.343752084383688,17.367590645187022,13.354226245237875,1.5298960481686095,18.248834896675397,14.139383221026321,16.946667540759968,9.03609531113895,16.132479950765607,5.9826280450563445,14.413551609966433,3.3034018923654855,13.348620631913171,1.9850525156445826,18.28343251284513,24.212170356492948,16.96877793640884,28.53533458468371,16.147118826136165,30.49389517425095,14.421634694563537,28.821953207547267,14.914630160727143,23.400084258379707
18.762752503423144,68.70250227390319,17.449055432140852,50.33055815260765,16.627994762589424,38.66680767488276,14.90376735653141,25.720811773657758,13.83638848611455,17.247367483285714,13.846945245824735,1.541960753411594,18.741580618428586,14.24144897922406,17.439475698615773,9.112644629787269,16.625267296587204,6.067682843554479,14.90635976782223,3.3799512110137755,13.841428789768962,2.061601834292901,18.776427979008737,24.880947143174353,17.461773402572454,29.29965091231975,16.64011429229977,31.16267196093247,14.889980387418966,29.433406269656075,15.407625626890749,23.877781963152074
19.255388905154007,68.58227911200188,17.941691833871715,50.198249297245326,17.12063116432028,38.55867020644246,15.396403758262274,25.612674305217453,14.329024887845407,17.11505862792339,14.339747942521768,1.5662504330447007,19.23434715221598,14.335009257572011,17.932283856471564,9.189193948435559,17.118096266477195,6.135726682352953,15.399251173814825,3.422478610262857,14.334257759658968,2.1296456730913746,19.26942344517235,25.57360881509453,17.95476886873606,29.968427699001154,17.133109758463377,31.783678977136674,15.407625626890749,30.111737010432876,15.900621093054362,24.379364553163214
19.748025306884863,68.47414164356158,18.43432823560257,50.07802613534402,17.613267566051142,38.43844704454115,15.88904015999313,25.50453683677715,14.82166128957627,16.982749772561064,14.832487867136159,1.5813713818852193,19.727092873969177,14.43707501576975,18.425092014327355,9.265743267083877,17.6109252363672,6.203770521151455,15.892059331670623,3.4990279289111754,14.827128353617361,2.180678552190244,19.762418911335956,26.218500716537278,18.447764334899666,30.637204485682673,17.62610522462699,32.38080110810222,15.88692677454982,30.732744026637192,16.393616559217968,24.85706225793581
20.240661708615725,68.36600417512128,18.926964637333434,49.95780297344271,18.105903967781998,38.31822388263984,16.381676561723992,25.39639936833686,15.314297691307125,16.862526610659742,15.32531148786073,1.608717305115853,20.219859407756566,14.530635294117673,18.91790017218316,9.342292585732196,18.103733394222992,6.280319839799773,16.384909113594823,3.5585662878598328,15.319936511473152,2.2572278708385625,20.255414377499562,26.887277503218684,18.94075980106328,31.353751042841395,18.119100690790596,33.02569300954508,16.270367692677063,31.210441731409674,16.886612025381574,25.358644847946834
20.73329811034659,68.25786670668097,19.41960103906429,49.83757981154139,18.59854036951286,38.21008641419954,16.874312963454848,25.276176206435537,15.806934093037988,16.742303448758435,15.818051412475135,1.6238382539563645,20.712625941543962,14.624195572465595,19.41070833003895,9.418841904380514,18.596562364112984,6.348363678598275,16.877758895519015,3.618104646808547,15.81282791746576,2.299755270087644,20.748409843663175,27.532169404661545,19.433755267226886,31.998642944284256,18.612096156954202,33.622815140510625,17.05094384743611,32.21360691143184,17.379607491545187,25.836342552719316
21.225934512077444,68.14972923824067,19.912237440795153,49.71735664964007,19.091176771243717,38.089863252298215,17.36694936518571,25.18012443145625,16.29957049476885,16.622080286857127,16.310833185144624,1.6450716899919442,21.20537166329715,14.726261330663363,19.90351648789474,9.495391223028804,19.08937052196879,6.424912997246594,17.37056705337482,3.6946539654568653,16.30563607532155,2.376304588735934,21.24140530982678,28.177061306104406,19.92675073339049,32.71518950144298,19.105091623117815,34.24382215671494,23.93918605522208,39.140223630632704,17.872602957708793,26.26627048701448
21.718570913808307,68.04159176980036,20.404873842526015,49.59713348773876,19.58381317297458,37.957554396935905,17.859585766916567,25.047815576093925,16.792206896499707,16.489771431494788,16.803614957814112,1.6663051260275168,21.698138197084553,14.819821609011285,20.39632464575054,9.571940541677122,19.58222030389298,6.4844513561952795,17.863437647333214,3.7456868445557348,16.79844423317735,2.4528539073842524,21.734400775990395,28.774183437070064,20.419746199554098,33.36008140288584,19.59808708928142,34.84094428768037,24.43765924878751,39.63702924359609,18.3655984238724,26.69619842130976
22.21120731553917,67.92136860789904,20.89751024425687,49.47691032583744,20.076449574705435,37.8615026219566,18.35222216864743,24.951763801114623,17.28484329823057,16.35746257613245,17.296375806456048,1.6844823184655624,22.190904730871942,14.913381887359208,20.889132803606337,9.64848986032544,20.075028461748772,6.561000674843569,18.356287429257414,3.8052252035044205,17.291335639169944,2.495381306633334,22.227396242154,29.442960223751584,20.91274166571771,33.98108841908993,20.091082555445027,35.41418153340737,24.93887130605384,40.119503925416325,18.858593890036005,27.150011240843696
22.70384371727002,67.80114544599773,21.390146645987727,49.34460147047511,20.5690859764363,37.729193766594264,18.844858570378292,24.819454945752298,17.777479699961425,16.225153720770123,17.78919942718062,1.7118282416962032,22.683650452625123,15.015447645556975,21.381940961462142,9.72503917897373,20.567836619604577,6.637549993491888,18.849095587113204,3.8817745221527105,17.78414379702575,2.571930625281624,22.720391708317607,30.040082354717015,21.405737131881324,34.62598032053279,20.58407802160864,35.98741877913437,25.431866772217447,40.597201630188806,19.351589356199618,27.627708945616064
23.19648011900088,67.68092228409641,21.88278304771859,49.21229261511277,21.06172237816716,37.60897060469294,19.33749497210915,24.699231783850976,18.270116101692288,16.092844865407812,18.281939351795025,1.7269491905367147,23.176416986412512,15.109007923904898,21.874749119317933,9.801588497622049,21.060686401528777,6.6970883524405735,19.341986993105813,3.924301921401792,18.277014390984142,2.6229635043805217,23.213387174481213,30.684974256159876,21.89873259804493,35.27087222197565,21.077073487772246,36.56065602486137,25.924862238381067,41.074899334961174,19.844584822363224,28.057636879911342
23.689116520731744,67.54861342873409,22.375419449449453,49.09206945321148,21.554358779898024,37.464576055869614,19.83013137384001,24.57900862194967,18.762752503423144,15.960536010045473,18.774762972519596,1.7542951137673555,23.669162708165707,15.211073682102665,22.367557277173724,9.878137816270367,21.553494559384568,6.773637671088892,19.834795150961604,4.00085124005011,18.769864172908342,2.682501863329179,23.70638264064482,31.258211501886876,22.391728064208536,35.93964900865717,21.57006895393586,37.13389327058826,26.417857704544673,41.50482726925645,20.33758028852683,28.46367992896785
24.181752922462607,67.4525616537548,22.868055851180316,48.97184629131016,22.046995181628873,37.344352893968306,20.322767775570867,24.45878546004836,19.255388905154007,15.81614146122213,19.267544745189085,1.775528549802928,24.161929241953096,15.304633960450587,22.860365435029514,9.954687134918686,22.046323529274567,6.841681509887394,20.327665744920004,4.05188411914898,19.26267233076414,2.7590511819774974,24.199378106808425,31.831448747613877,22.884723530372142,36.51288625438417,22.063064420099465,37.70713051631526,26.91085317070828,41.91087031831319,20.830575754690443,28.845838092785925
24.67438932419347,67.32025279839246,23.360692252911164,48.827451742486815,22.539631583359736,37.224129732066984,20.81540417730173,24.326476604686036,19.748025306884863,15.695918299320837,19.760305593831028,1.7937057422409808,24.6546957757405,15.39819423879851,23.353173592885305,10.031236453566976,22.539131687130357,6.918230828535684,20.820515526844204,4.111422478097637,19.75556373675674,2.801578581226579,24.692373572972045,32.40468599334076,23.377718996535748,37.08612350011106,22.55605988626307,38.256482876803716,27.403848636871885,42.388568023085554,21.32357122085405,29.251881141842432
25.16702572592432,67.20002963649115,23.853328654642027,48.695142887124504,23.0322679850906,37.09182087670467,21.308040579032586,24.206253442784714,20.240661708615725,15.551523750497495,20.2531292145556,1.8210516654716074,25.147441497493695,15.500259996996277,23.845981750741096,10.107785772215294,23.031960657020356,6.986274667334214,21.313323684700002,4.1879717967459555,20.248371894612532,2.878127899874869,25.18536903913565,32.97792323906776,23.870714462699354,37.70713051631526,23.049055352426677,38.75806546681474,27.85576114752186,42.81849595738083,21.816566687017655,29.657924190899166
25.65966212765518,67.07980647458983,24.34596505637289,48.57491972522317,23.52490438682146,36.97159771480335,21.80067698076344,24.086030280883392,20.73329811034659,15.431300588596159,20.745910987225088,1.8422851015071942,25.640208031281084,15.5938202753442,24.33881072063111,10.175829611013796,23.52478962691034,7.054318506132688,21.806215090692596,4.230499195995037,20.74124248857094,2.9291607789737384,25.678364505299257,33.59893025527208,24.363709928862974,38.32813753251958,23.542050818590283,39.283532942064426,30.649402122448976,44.58597746503892,22.301345562078538,30.178614689101096
26.152298529386044,66.95958331268852,24.838601458103753,48.44261086986084,24.01754078855231,36.85137455290203,22.293313382494304,23.95372142552108,21.225934512077444,15.298991733233834,21.238692759894576,1.8635185375427668,26.132974565068473,15.687380553692151,24.8316188784869,10.252378929662115,24.01761859680034,7.12236234493119,22.299023248548387,4.307048514643327,21.234092270495132,2.988699137922424,26.171359971462863,34.14828261576042,24.85670539502658,38.90137477824658,24.03504628475389,39.80900041731422,31.183480544126212,45.06367516981152,24.404792884376604,31.425405698557256
26.644934931116907,66.83936015078721,25.331237859834616,48.310302014498504,24.510177190283173,36.71906569753969,22.785949784225167,23.833498263619745,21.718570913808307,15.166682877871509,21.731516380619155,1.8908644607734075,26.625720286821654,15.78944631188989,25.32442703634269,10.328928248310433,24.510447566690353,7.190406183729692,22.791893842506802,4.358081393742225,21.726900428350937,3.0652484565707425,26.66435543762647,34.69763497624865,25.349700861190186,39.474612023973464,24.52804175091751,40.33446789256402,31.676476010289818,45.469718218868024,24.85670539502658,31.879218518091193
27.137571332847756,66.73122268234691,25.823874261565464,48.17799315913619,25.002813592014036,36.58675684217738,23.27858618595603,23.713275101718438,22.21120731553917,15.034374022509184,22.22427722926109,1.909041653211446,27.11850763264325,15.874501110388024,25.817214382164288,10.41398304680854,25.00327653658035,7.258450022528166,23.284743624430995,4.417619752690882,22.219791834343532,3.1077758558197957,27.157350903790075,35.27087222197565,25.842696327353792,40.047849269700464,25.021037217081116,40.85993536781359,32.16947147645344,45.82799149744744,25.349700861190186,32.2374917966705
27.63020773457862,66.58682813352357,26.316510663296327,48.05776999723487,25.4954499937449,36.46653368027606,23.771222587686893,23.593051939817116,22.70384371727002,14.889979473685841,22.71710084998567,1.9363875764420868,27.611253354396446,15.976566868585763,26.31006416408848,10.473521405757225,25.496084694436142,7.334999341176484,23.777551782286785,4.494169071339201,22.712599992199323,3.184325174468114,27.650346369953695,35.82022458246411,26.335691793517398,40.525546974472945,25.51403268324472,41.36151795782473,32.662466942617044,46.114610120310886,25.842696327353792,32.547995304772485
28.12284413630948,66.45451927816123,26.80914706502719,47.91337544841153,25.98808639547576,36.33422482491373,24.26385898941774,23.460743084454805,23.19648011900088,14.75767061832353,23.209924470710234,1.9637334996727276,28.10401988818385,16.070127146933714,26.802851509910077,10.55857620425536,25.988913664326127,7.403043179974986,24.270443188279394,4.536696470588282,23.205491398191917,3.226852573717167,28.1433418361173,36.34569205771368,26.828687259681004,41.09878422019983,26.007028149408328,41.86310054783576,33.15546240878065,46.44899851365153,26.335691793517398,32.9062685833519
28.615480538040345,66.33429611625992,27.301783466758053,47.768980899588186,26.48072279720661,36.18983027609039,24.756495391148604,23.316348535631462,23.689116520731744,14.613276069500188,23.70268531935217,1.9819106921107732,28.596786421971238,16.16368742528161,27.295680479800076,10.626620043053833,26.481763446250334,7.462581538923672,24.763251346135185,4.613245789236572,23.698320368081916,3.2948964125156692,28.636337302280907,36.89504441820213,27.32168272584461,41.62425169544963,26.500023615571934,42.34079825260835,33.648457874944256,46.80727179223095,26.828687259681004,33.192887206215346
29.108116939771207,66.2019872608976,27.7944198684889,47.64875773768689,26.973359198937473,36.057521420728065,25.249131792879467,23.184039680269123,24.181752922462607,14.468881520676845,24.19550894007675,2.009256615341414,29.089552955758627,16.25724770362956,27.788467825621673,10.711674841551968,26.974550792071916,7.547636337421807,25.25614275212778,4.655773188485625,24.19117015000611,3.354434771464355,29.129332768444513,37.42051189345182,27.81467819200823,42.19748894117663,26.99301908173554,42.84238084261949,34.14145334110786,47.09389041509439,27.32168272584461,33.4795058290789
29.600753341502056,66.06967840553526,28.287056270219765,47.504363188863536,27.465995600668336,35.92521256536574,25.74176819461033,23.051730824906798,24.67438932419347,14.324486971853489,24.688332560801314,2.0366025385720476,29.582319489546016,16.35080798197751,28.28131760754588,10.771213200500654,27.467400573996137,7.6071746963704925,25.748971722017778,4.723817027284127,24.684040743964523,3.4054676505632244,29.62232823460812,37.92209448346284,28.307673658171836,42.74684130166497,27.48601454789916,43.32007854739186,34.63444880727147,47.380509037957836,27.81467819200823,33.81389422241966
30.09338974323292,65.94945524363395,28.779692671950627,47.359968640040194,27.9586320023992,35.7808180165424,26.23440459634118,22.919421969544473,25.16702572592432,14.192178116491164,25.181093409443278,2.0547797310100933,30.075086023333405,16.444368260325433,28.774104953367463,10.85626799899876,27.960229543886122,7.6752185351689945,26.241821503941985,4.783355386232813,25.176848901820314,3.482016969211543,30.115323700771725,38.44756195871264,28.800669124335442,43.248423891676,27.979010014062766,43.79777625216434,35.127444273435074,47.66712766082139,28.307673658171836,34.10051284528322
30.586026144963782,65.8050606948106,29.27232907368149,47.239745478138886,28.451268404130047,35.64850916118007,26.72704099807204,22.787113114182134,25.65966212765518,14.059869261128839,25.67393795419538,2.085181897838261,30.56785255712081,16.537928538673356,29.26693392325746,10.924311837797262,28.453037701741913,7.751767853817313,26.73471290993458,4.825882785481866,25.669761119847117,3.516038888610808,30.608319166935345,38.97302943396244,29.29366459049905,43.773891366925795,28.472005480226372,44.227704186459505,35.620439739598694,47.953746283684836,28.800669124335442,34.38713146814666
31.078662546694645,65.67275183944828,29.764965475412353,47.09535092931554,28.94390480586091,35.51620030581773,27.219677399802904,22.65480425881981,26.152298529386044,13.915474712305496,26.166761574919946,2.112527821068902,31.060598278874004,16.639994296871123,29.759742081113252,11.00086115644558,28.94588748366612,7.81130621276597,27.227521067790384,4.902432104130185,26.162569277702907,3.592588207259098,31.10131463309895,39.474612023973464,29.786660056662654,44.275473956936935,28.965000946389978,44.68151700599344,36.1134352057623,48.24036490654839,29.29366459049905,34.69763497624865
31.571298948425493,65.55252867754697,30.257601877143202,46.9509563804922,29.436541207591773,35.37180575699439,27.712313801533767,22.51040970999648,26.644934931116907,13.771080163482168,26.659543347589448,2.1337612571044744,31.553364812661393,16.733554575219046,30.25257105100325,11.068904995244083,29.438716453556104,7.879350051564501,27.72041247378298,4.944959503379266,26.655439871661308,3.643621086357996,31.594310099262557,39.9761946139846,30.27965552282626,44.77705654694796,29.457996412553584,45.13532982552738,36.60643067192591,48.52698352941184,29.786660056662654,34.96036871387366
