146_headxflow,,135_headxflow,,109_headxflow,,104_headxflow,,all_npshxflow,,146_powerxflow,,135_powerxflow,,109_powerxflow,,104_powerxflow,,146_effxflow,,135_effxflow,,109_effxflow,,104_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
5.037795982990071,36.85469101119165,5.860126201514593,27.120576336266495,3.577306047381395,15.715772697841025,4.056978932252997,11.394228364981885,4.878151027714335,1.2482384212768025,6.331976351952543,2.7558570972225525,5.849075946613938,1.7899497806779934,4.883275135936724,0.7273183198661961,5.3661755412753305,0.23702696789088407,5.962787770067099,26.121840550038257,5.842938406271216,25.670520408361654,4.878151027714335,20.632253728731143,5.360544716992774,30.966895012153657
5.163598330583643,36.79197663505757,6.090773695225931,27.021255318358783,3.7031162326391343,15.665507144963726,4.182789117510737,11.343962812104593,5.108861053021414,1.3031796242487417,6.56292871972318,2.7805384305872956,6.080028314384576,1.8126299248509987,5.1142275037073635,0.742660770336169,5.597127909045968,0.24636585078565076,6.175021018455649,26.8681411764706,6.073648431578295,26.527438716577535,5.108861053021414,21.5407936217793,5.591254742299856,31.83413763733597
5.289396759345127,36.723037847295124,6.3214083636686205,26.901563498758158,3.8289264178968754,15.615241592086434,4.308603221600562,11.299921670855682,5.339571078328493,1.359460856561455,6.793881087493817,2.8065538900798614,6.310980682155213,1.8353100690240076,5.345179871478001,0.7566690946783226,5.828080276816605,0.2570388598082438,6.440687108203193,27.890248556149743,6.3043584568853746,27.363708390860438,5.339571078328493,22.43900919786097,5.821964767606936,32.66008299465244
5.415203025770783,36.666547882789445,6.552051582290407,26.795452213619463,3.9547326843225292,15.558751627580754,4.434409488026219,11.243431706350002,5.570281103635576,1.413062030192613,7.024833455264455,2.831235223444608,6.54193304992585,1.8593243393248393,5.576132239248638,0.7713444820843876,6.0590326445872424,0.270380121086486,6.702857591506692,28.827180320855632,6.535068482192454,28.210302382109887,5.570281103635576,23.326900456976205,6.052674792914015,33.47570403500242
5.5410053733643565,36.60383350665538,6.782684113188331,26.672365260403346,4.080546788412356,15.514710486331843,4.560207916787704,11.174492918587553,5.8009911289426555,1.4666632038237708,7.255785823035092,2.8565836198732626,6.772885417696488,1.8813374204339368,5.807084607019275,0.786019869490449,6.28998501235788,0.28038606704516056,6.942556319098465,29.691104415584448,6.765778507499533,29.025923422459925,5.8009911289426555,24.18381876519203,6.283384818221094,34.27067644141954
5.666807720957923,36.54111913052131,7.013325194265342,26.56285884164918,4.2063530548380115,15.45822052182617,4.6860220208775285,11.130451777338642,6.031701154249735,1.5202643774549287,7.486738190805733,2.881932016301917,7.003837785467125,1.905351690734765,6.038036974789913,0.7993611307686912,6.520937380128521,0.2897249499399308,7.167773248564899,30.35087743315512,6.996488532806612,29.831220145843474,6.031701154249735,24.978791171609146,6.514094843528174,35.01402726300444
5.792606149719408,36.47218034275886,7.243957725163263,26.43977188843307,4.332163240095753,15.407954968948879,4.81183220613527,11.08018622446135,6.262411179556814,1.5778856391084233,7.71769055857637,2.9072804127305716,7.234790153237762,1.9253635826521283,6.26898934256055,0.8127023920469298,6.751889747899158,0.30106502202643526,7.436934944756494,31.33512898395719,7.227198558113692,30.605543918327726,6.262411179556814,25.773763578026262,6.744804868835253,35.74705376762279
5.91840065964881,36.39701714336802,7.474592393605953,26.32008006883244,4.4579773441855775,15.363913827699967,4.937634553728838,11.017471848327283,6.493121204863893,1.6341668714211366,7.9486429263470075,2.9312946830314033,7.4657425210084,1.9467096006973108,6.499941710331187,0.8267107163890799,6.982842115669795,0.3110709679851169,7.692114215171898,32.13010139037431,7.457908583420775,31.369543373845488,6.493121204863893,26.56873598444332,6.975514894142332,36.44910732134173
6.044203007242377,36.33430276723396,7.7052227869591015,26.19359798200086,4.583779691779146,15.301199451565907,5.063432982490324,10.948533060564834,6.723831230170973,1.6944681917561937,8.179595294117645,2.9526407010765894,7.696694888779037,1.9667214926146706,6.730894078101825,0.8393849146034107,7.213794483440433,0.317741598624238,7.957780304919446,32.962929625668494,7.688618608727854,32.11289419543027,6.723831230170973,27.343059756927573,7.206224919449415,37.089214973262074
6.170001436003865,36.2653639794715,7.935855317857019,26.070511028784743,4.709589877036887,15.250933898688608,5.189243167748067,10.898267507687535,6.954541255478052,1.7520894534096882,8.410547661888282,2.9766549713774175,7.927647256549674,1.9867333845320267,6.961846445872462,0.8520591128177379,7.44474685121107,0.3304157968385617,8.188490330226525,33.644334545454626,7.919328634034933,32.85624501701511,6.954541255478052,28.127707846378257,7.436934944756494,37.72932262518236
6.29579986476535,36.196425191709054,8.166485711210164,25.94402894195315,4.835400062294628,15.200668345811316,5.315049434173719,10.841777543181855,7.185251280785135,1.811050744403964,8.64150002965892,2.998668052486515,8.158599624320315,2.0087464656411242,7.192798813643103,0.8654003740959766,7.675699218981707,0.33975467973333195,8.439474872909074,34.40902228877002,8.150038659342012,33.56862288770054,7.168938450712915,28.836644278074857,7.667644970063574,38.33845732620324
6.421598293526834,36.127486403946605,8.39711396701854,25.81415172150608,4.961202409888198,15.137953969677248,5.440855700599375,10.785287578676176,7.415961306092214,1.871352064739014,8.872452397429557,3.0220152597234353,8.389551992090952,2.027424231430661,7.42375118141374,0.8780745723103038,7.906651586752345,0.34709237343636445,8.642919167952591,35.04500021390379,8.380748684649092,34.26035212445311,7.332066751435093,29.36662588235299,7.898354995370653,38.90629475935833
6.547396722288319,36.05854761618415,8.62774222282691,25.684274501059,5.087004757481768,15.075239593543188,5.566654129360863,10.716348790913727,7.646671331399293,1.931653385074064,9.103404765200194,3.044028340832533,8.62050435986159,2.0487702494758437,7.654703549184378,0.8907487705246346,8.137603954522982,0.3597665716506917,8.892505468057525,35.726405133689866,8.611458709956171,34.95208136120567,7.778805254984256,30.1388847914439,8.129065020677732,39.4534835585805
6.673195151049807,35.989608828421694,8.858366203545735,25.54760701338097,5.212807105075338,15.01252521740912,5.692460395786515,10.659858826408048,7.877381356706373,1.9906146760683399,9.334357132970831,3.0673755480694496,8.851456727632227,2.0687821413932035,7.885655916955015,0.9047570948667847,8.36855632229362,0.36843839148154345,9.11482603789889,36.40781005347594,8.84216873526325,35.63348628099175,8.003223188692054,30.81203025765683,8.359775045984811,39.94905077297034
6.798993579811292,35.920670040659246,9.088994459354112,25.417729792933883,5.338617290333076,14.962259664531828,5.818262743380085,10.59714445027398,8.108091382013452,2.0535960550849524,9.565309500741469,3.091389818370285,9.082409095402864,2.088126970246652,8.116608284725652,0.9160971669532891,8.599508690064257,0.37510902212066455,9.356022882538113,37.12707080213903,9.072878760570333,36.273593932912036,8.233933213999133,31.483110860476472,8.59048507129189,40.43429367039374
6.924788089740691,35.84550684126842,9.319618440072933,25.281062305255844,5.464427475590817,14.91199411165453,5.944069009805741,10.5406544857683,8.338801407320531,2.1138973754200023,9.796261868512106,3.112735836415464,9.313361463173502,2.1068047360361852,8.34756065249629,0.9287713651676164,8.830461057834897,0.38778322033499535,9.607706546509473,37.77061989304815,9.303588785877412,36.944674535731735,8.464643239306213,32.061272610597996,8.821195096598974,40.88856361691785
7.05058259967009,35.770343641877574,9.550236008157437,25.13420941673136,5.590237660848558,14.861728558777244,6.069871357399315,10.47794010963424,8.56951143262761,2.178218783777396,10.027214236282747,3.1334147913967385,9.544313830944139,2.125482501825722,8.578513020266927,0.9394443741902094,9.061413425605535,0.3924526617823787,9.859390210480832,38.45202481283428,9.534298811184492,37.58478218765191,8.695353264613292,32.58781277588719,9.051905121906053,41.30153629557611
7.176377109599493,35.69518044248674,9.780857851331486,24.99414679543783,5.716036089610046,14.792789771014796,6.195673704992881,10.415225733500172,8.800221457934693,2.238520104112446,10.258166604053384,3.1540937463780097,9.775266198714776,2.142159078423525,8.809465388037564,0.9514515093406217,9.292365793376172,0.4037927338688796,10.118065087340284,39.0955739037434,9.765008836491571,38.1939168886729,8.926063289920371,33.09370430724363,9.282615147213132,41.69386034030151
7.302175538360974,35.62624165472428,10.011483969595087,24.860874441375273,5.841838437203613,14.730075394880728,6.321472133754366,10.346286945737724,9.030931483241773,2.3001614537882773,10.489118971824022,3.173438575231458,10.006218566485414,2.1595027180852355,9.040417755808202,0.9634586444910411,9.52331816114681,0.40846217531626294,10.365379243256587,39.20440941176474,9.99571886179865,38.823700223626645,9.15677331522745,33.589271521633464,9.513325172520211,42.065535751093876
7.427973967122462,35.557302866961834,10.242095125045271,24.703836152004328,5.967640784797187,14.66736101874666,6.4472744813479395,10.283572569603656,9.261641508548852,2.3671629208272194,10.720071339594659,3.1947845932766405,10.237170934256051,2.1775134208108575,9.271370123578839,0.9747987165775456,9.754270528917447,0.4184681212749446,10.58298074439849,39.455204278074746,10.22642888710573,39.391537656781736,9.38748334053453,34.02289283422465,9.74403519782729,42.36494094312104
7.553768477051861,35.482139667571,10.472708418040227,24.550192996248875,6.093447051222842,14.610871054240981,6.573076828941506,10.220858193469589,9.492351533855931,2.4341643878661756,10.951023707365296,3.2147964851940003,10.468123302026688,2.1961911866003945,9.50232249134948,0.9881399778557807,9.985222896688084,0.42847406723362624,10.85563804703413,40.11768128342254,10.457138912412809,40.00067235780267,9.618193365841613,34.46683846378227,9.97474522313437,42.726292036947086
7.679562986981264,35.406976468180154,10.70332384857996,24.399944974108898,6.219245479984323,14.541932266478533,6.698879176535076,10.158143817335528,9.72306155916301,2.4984857962235623,11.181976075135934,3.23480837711136,10.69907566979733,2.2142018893260165,9.733274859120117,0.9988129868783737,10.216175264458721,0.433810571744921,11.08634807234121,40.55818547399133,10.687848937719892,40.56850979095776,9.848903391148692,34.869486825473984,10.20545524844145,42.94310269324268
7.805357496910663,35.33181326878932,10.933939279119688,24.24969695196892,6.3450517464099825,14.485442301972853,6.82468152412865,10.09542944120146,9.95377158447009,2.562807204580949,11.412928442906571,3.2561543951565426,10.930028037567967,2.231545528987727,9.964227226890754,1.0088189328370554,10.447127632229359,0.44648476995924824,11.317058097648289,41.24475255226059,10.918558963026971,41.12602290714642,10.079613416455771,35.251486553232894,10.436165273748532,43.18056198347114
7.931152006840062,35.25665006939848,11.164565397383285,24.11642459790636,6.470854094003553,14.422727925838785,6.950479952890134,10.026490653439012,10.184481609777169,2.628468642279124,11.643880810677208,3.2748321609460795,11.160980405338604,2.24822210558553,10.195179594661392,1.0208260679874712,10.678079999999996,0.44915302221489384,11.547768122955368,41.750644083616976,11.14926898833405,41.662887389402044,10.31032344176285,35.623161964025314,10.666875299055611,43.36639968886732
8.056938679105293,35.16903804675087,11.395172277743924,23.952596041304446,6.596656441597123,14.360013549704725,7.076278381651619,9.95755186567655,10.415191635084252,2.6968101386588472,11.874833178447846,3.2955111159273507,11.391932773109241,2.2642316191194176,10.426131962432029,1.0314990770100607,10.909032367770633,0.46116015736531324,11.778478148262451,42.287508565872656,11.37997901364113,42.16877892075843,10.54103346706993,35.932891473019026,10.89758532436269,43.56256171122999
8.182729270202607,35.087650435731646,11.625783433194105,23.795557751933508,6.722454870358607,14.29107476194227,7.202076810413104,9.888613077914108,10.645901660391331,2.7638116056977893,12.105785546218483,3.314188881716884,11.622885140879879,2.278907006525479,10.657084330202666,1.040837959904831,11.13998473554127,0.46316134655704744,12.00918817356953,42.863949596499936,11.610689038948209,42.77171903159933,10.77174349237701,36.2219723480797,11.12829534966977,43.74839941662623
8.308527698964092,35.01871164796919,11.856388176009968,23.628334061716117,6.848253299120092,14.222135974179821,7.327879158006674,9.82589870178004,10.87661168569841,2.8308130727367384,12.33673791398912,3.3315325213785982,11.853837508650516,2.2942494569954555,10.888036697973304,1.051510968927424,11.370937103311912,0.47583554477137824,12.23989819887661,43.295850189596536,11.841399064255288,43.045657575109374,11.002453517684089,36.52137754010698,11.35900537497685,43.789696684492014
8.43432612772558,34.94977286020674,12.086997193915376,23.467900638729695,6.974055646713662,14.159421598045753,7.453673667936073,9.750735502389205,11.10732171100549,2.9018346277980243,12.567690281759761,3.348876161040309,12.084789876421153,2.309591907465432,11.118989065743941,1.0621839779500135,11.601889471082549,0.47716967089920104,12.470608224183689,43.88399211278568,12.072109089562368,43.49958337773461,11.233163542991171,36.80013409820123,11.589715400283929,43.8722912202237
8.560116718822897,34.86838524918752,12.317606211820788,23.307467215743266,7.099854075475147,14.090482810283305,7.579472096697561,9.681796714626756,11.338031736312569,2.97285618285931,12.798642649530398,3.3662198007020194,12.31574224419179,2.3249343579354083,11.349941433514578,1.073524050036518,11.832841838853186,0.48984386911352473,12.701318249490768,44.38334491006327,12.30281911486945,43.937678561011296,11.46387356829825,37.04791770539629,11.820425425591008,43.985858706854685
8.685903391088122,34.78077322653991,12.54821309218142,23.14363865914136,7.225656423068717,14.02776843414923,7.705270525459046,9.612857926864308,11.568741761619648,3.0398576498982592,13.029595017301036,3.384230503427645,12.546694611962428,2.3402768084053847,11.580893801285216,1.0821958698673733,12.063794206623824,0.4918450583052625,12.932028274797847,44.86170492950913,12.53352914017653,44.24809635780258,11.69458359360533,37.285376995624745,12.051135450898087,44.047804608653394
8.811697901017524,34.70561002714906,12.778817834997284,22.97641496892397,7.351454851830205,13.958829646386782,7.831068954220534,9.543919139101845,11.799451786926728,3.110879204959538,13.260547385071673,3.402241206153267,12.777646979733065,2.3556192588753575,11.811846169055853,1.0935359419538777,12.29474657439446,0.5038521934556783,13.162738300104927,45.26091185221196,12.764239165483609,44.68275010209044,11.92529361891241,37.46089038405444,12.288137567804451,43.81241018181822
8.937484573282756,34.61799800450146,13.0094183027236,22.802401011475602,7.477257199423775,13.896115270252714,7.9568713018141,9.481204762967785,12.03016181223381,3.181900760020824,13.49149975284231,3.419584845814981,13.008599347503703,2.3702946462814225,12.042798536826494,1.1042089509764708,12.525698942165098,0.5065204457113275,13.393448325412006,45.730668274185746,12.994949190790688,45.09056062226546,12.156003644219489,37.60543082158489,12.477599437071781,43.88433625668449
9.06327516438007,34.536610393482235,13.240025183084235,22.638572454873696,7.60305562818526,13.827176482490266,8.0826658117435,9.406041563576949,12.26087183754089,3.2529223150821167,13.722452120612948,3.4362614224127803,13.239551715274343,2.384302970623576,12.273750904597131,1.1108795816155883,12.756651309935735,0.5145252024782714,13.624158350719089,46.15396526981044,13.225659216097768,45.50353330092372,12.386713669526568,37.72932262518236,12.743265526819329,43.75872373359266
9.189065755477383,34.45522278246301,13.470625650810547,22.464558497425337,7.728850138114659,13.75201328309943,8.208460321672902,9.330878364186113,12.49158186284797,3.327963958165732,13.953404488383585,3.4542721251384023,13.47050408304498,2.397644231901811,12.504703272367768,1.1215525906381814,12.987603677706373,0.5211958331173925,13.854868376026168,46.58758658240163,13.456369241404847,45.95780324744777,12.617423694833647,37.86353874574627,12.973975552126408,43.61418329606221
9.3148563465747,34.37383517144379,13.701226118536866,22.290544539976985,7.8546446480440615,13.676850083708594,8.334254831602301,9.25571516479527,12.722291888155048,3.4083657186124725,14.184356856154222,3.4709487017362015,13.701456450815618,2.410318430116142,12.735655640138406,1.130891473532948,13.21855604547701,0.5231970223091302,14.085578401333247,46.96958631016048,13.687079266711926,46.339802975206624,12.84813372014073,37.97710623237731,13.204685577433487,43.490291492464735
9.440646937672017,34.29244756042456,13.931826586263178,22.11653058252862,7.980446995637628,13.614135707574519,8.4600493415317,9.180551965404433,12.953001913462128,3.4807273030145325,14.41530922392486,3.4856240891422665,13.932408818586255,2.422325565266558,12.966608007909043,1.138896230299892,13.449508413247647,0.5352041574595425,14.316288426640327,47.32061308701998,13.917789292019009,46.72180270296553,13.07884374544781,37.997754866310174,13.435395602740567,43.2734808361692
9.566437528769331,34.21105994940534,14.162422778899945,21.935726357849298,8.10624150556703,13.538972508183683,8.585843851461103,9.105388766013597,13.183711938769207,3.5517488580758183,14.646261591695497,3.500966539612243,14.163361186356893,2.4343327004169737,13.19756037567968,1.1495692393224815,13.680460781018285,0.5358712205234539,14.546998451947406,47.67163986387948,14.148499317326088,47.07282947982503,13.309553770754889,38.07002508507543,13.666105628047646,43.04634586290712
9.692224201034563,34.12344792675773,14.39302324662626,21.761712400400945,8.23203601549643,13.463809308792847,8.711638361390499,9.03022556662276,13.414421964076286,3.6321506185225516,14.877213959466138,3.5163089900822158,14.39431355412753,2.4476739616952123,13.428512743450318,1.156906933025514,13.911413148788926,0.5438759772903978,14.777708477254485,48.08461254253774,14.379209342633168,47.403207622751665,13.540263796061968,38.111322352941215,13.896815653354729,42.777913621779305
9.818014792131876,34.0420603157385,14.623615164173483,21.574117908490642,8.35783836309,13.401094932658786,8.837432871319901,8.955062367231918,13.64513198938337,3.713892408310066,15.108166327236775,3.5316514405521957,14.625265921898167,2.460348159909543,13.659465111220955,1.1669128789841956,14.142365516559563,0.5505466079295189,14.978456161612598,48.47841148968689,14.609919367940247,47.71293713174538,13.770973821369047,38.111322352941215,14.127525678661808,42.45785979581916
9.943801464397104,33.95444829309089,14.854207081720702,21.386523416580353,8.483632873019399,13.32593173326795,8.963227381249304,8.879899167841081,13.875842014690448,3.7741937286451233,15.339118695007413,3.5463268279582607,14.856218289668805,2.472355295059959,13.890417478991592,1.1769188249428773,14.3733178843302,0.5538819232490795,15.246119740756736,48.80769711229959,14.840629393247326,48.022666640738976,14.001683846676126,38.111322352941215,14.358235703968887,42.117157335926095
10.069588136662336,33.86683627044328,15.084798999267921,21.198928924670064,8.609427382948802,13.250768533877107,9.089021891178703,8.804735968450245,14.106552039997528,3.843875254365628,15.57007106277805,3.5616692784282336,15.087170657439442,2.4850294932742827,14.12136984676223,1.1829223925180834,14.604270252100838,0.5638878692077611,15.469838553175727,49.11876495867767,15.071339418554405,48.301423198833334,14.232393871983206,37.997754866310174,14.588945729275967,41.74548192513373
10.195374808927568,33.77922424779567,15.315369541367406,20.97738309660494,8.7352218928782,13.17560533448627,9.214816401108102,8.72957276905941,14.337262065304607,3.9189168974492503,15.801023430548687,3.57701172889821,15.31812302521008,2.496369565360787,14.352322214532867,1.1909271492850273,14.835222619871475,0.5652219953355839,15.700548578482806,49.3579449684006,15.302049443861485,48.48863747982517,14.463103897290289,37.915160330578544,14.819655754583046,41.33250924647547
10.321165400024881,33.69783663677645,15.545946496101209,20.766022669386253,8.8610164028076,13.100442135095435,9.340610911037501,8.654409569668566,14.567972090611686,3.9979786285552095,16.031975798319323,3.591687116304275,15.54907539298072,2.505041385191646,14.583274582303508,1.1982648429880598,15.066174987642112,0.5665561214634067,15.931258603789885,49.42161158969378,15.532759469168568,48.50240323578038,14.693813922597368,37.8015928439475,15.050365779890125,40.857590666018496
10.446948153458028,33.60400020250046,15.776514900655918,20.541081707705644,8.986810912737003,13.025278935704598,9.466397583302733,8.566797547020954,14.798682115918766,4.075700330320387,16.262928166089964,3.6050283775825136,15.780027760751357,2.516381457278147,14.814226950074145,1.208270788946738,15.29712735541275,0.5772291304859962,16.161968629096965,49.984286864365686,15.763469494475647,48.50790953816244,14.924523947904447,37.61575513855138,15.281075805197204,40.36202345162866
10.572734825723256,33.51638817985285,16.007079030121083,20.309350478794073,9.112601503834316,12.943891324685367,9.592196012064218,8.497858759258506,15.029392141225845,4.1547620614263465,16.493880533860597,3.617702575796841,16.010980128521993,2.52705446630074,15.045179317844783,1.2142743565219476,15.528079723183387,0.5798973827416454,16.392678654404044,50.18044888672824,15.994179519782726,48.44596363636367,15.155233973211526,37.471214701020926,15.511785830504287,39.80451033544
10.698521497988487,33.428776157205235,16.237626059228056,20.05045818095862,9.23839209493163,12.862503713666143,9.717986603161535,8.416471148239275,15.260102166532928,4.236503851213861,16.72483290163124,3.630376774011168,16.241932496292634,2.535059223067684,15.27613168561542,1.2242803024806292,15.759032090954024,0.5798973827416454,16.623388679711123,50.324989324258695,16.224889545089805,48.476936587263026,15.385943998518606,37.254404044725334,15.742495855811367,39.20569995138561
10.824312089085801,33.34738854618601,16.468181638514125,19.80514641758512,9.364186604861032,12.7873405142753,9.843773275426763,8.32885912559167,15.490812191840007,4.316905611660594,16.955785269401872,3.6430509722254953,16.472884864063268,2.545732232090277,15.507084053386057,1.2302838700558354,15.989984458724662,0.5912374548281498,16.854098705018206,50.45920544482266,16.455599570396885,48.49758522119589,15.616654023825685,37.037593388429855,15.973205881118446,38.60688956733105
10.950094842518947,33.25355211191001,16.69872439253155,19.5394638525187,9.489981114790432,12.712177314884464,9.969567785356166,8.253695926200834,15.721522217147086,4.397307372107335,17.186737637172513,3.655058107375911,16.70383723183391,2.5570723041767813,15.738036421156695,1.239622752950602,16.220936826495304,0.5945727701477104,17.084808730325285,50.57277293145364,16.686309595703964,48.44596363636367,15.847364049132764,36.77948546426836,16.203915906425525,37.904836013612055
11.075877595952093,33.15971567763402,16.929260733914656,19.26359588660585,9.61577954355192,12.643238527122016,10.095358376453479,8.172308315181603,15.952232242454166,4.476369103213294,17.417690004943154,3.667732305590242,16.934789599604542,2.5650770609437217,15.968988788927332,1.2442921943979854,16.451889194265938,0.5945727701477104,17.315518755632365,50.603745882352996,16.917019621011043,48.42531500243081,16.078074074439844,36.51105322314055,16.434625931732604,37.20278245989306
11.201664268217321,33.07210365498641,17.159792800208212,18.98093765346202,9.741566215817148,12.55562650447441,10.22114504871871,8.084696292533998,16.182942267761245,4.552750775637691,17.648642372713788,3.6797394407406543,17.165741967375183,2.5757500699663147,16.199941156697967,1.2529640142288407,16.68284156203658,0.5985751485311823,17.546228780939444,50.603745882352996,17.147729646318126,48.270450247933866,16.308784099746926,36.190999397180406,16.665335957039684,36.40781005347594
11.327450940482553,32.984491632338795,17.390316316322675,18.684698885856257,9.867356806914461,12.47423889345518,10.346927802151857,7.990859858257998,16.413652293068324,4.635832594765986,17.87959474048443,3.6924136389549815,17.396694335145817,2.5837548267332586,16.43089352446861,1.2576334556762276,16.913793929807213,0.608581094489864,17.776938806246523,50.603745882352996,17.378439671625205,48.12590981040353,16.539494125054006,35.83997262032091,16.885559163014623,35.726405133689866
11.453237612747785,32.89687960969118,17.62083769489237,18.385064984635015,9.993143479179693,12.386626870807575,10.472722312081252,7.915696658867162,16.644362318375403,4.721594472575838,18.110547108255062,3.7050878371693123,17.627646702916458,2.5904254573723797,16.661845892239242,1.266305275507083,17.144746297577854,0.6092481575537718,18.007648831553603,50.603745882352996,17.609149696932285,47.92974778804086,16.770204150361085,35.46829720952849,17.273571478303804,34.064190102090436
