240_1_headxflow,,225_1_headxflow,,209_1_headxflow,,193_1_headxflow,,all_1_npshxflow,,240_1_powerxflow,,225_1_powerxflow,,209_1_powerxflow,,193_1_powerxflow,,240_1_effxflow,,225_1_effxflow,,209_1_effxflow,,193_1_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
27.785124277028796,97.59866560518738,27.311165426568824,83.8193808503155,26.26662591123828,76.12458190698261,26.228525915918876,64.19388375129188,26.259613068953428,1.6651409052348125,27.786355761469665,23.73835030065422,27.349368201258123,20.816126047561056,26.256899300729277,15.651284236578675,26.213200544708123,12.738210339497584,27.786355761469665,42.1336178241763,27.30566944523697,40.55624606078112,26.256899300729277,47.02347029070128,26.213200544708123,48.60872891291342
28.047204348766844,97.49861281124282,27.57324549830687,83.71932805637094,26.528715411334485,76.0043420553844,26.490615416015086,64.07364389969368,26.521487005918853,1.6651808859885477,28.048548297596586,23.83109868078074,27.611560737385048,20.893583578960772,26.5190918368562,15.713450919251642,26.475393080835047,12.808022446533926,28.048548297596586,42.32290243578373,27.567861981363894,40.753417531205514,26.5190918368562,47.22852861994264,26.475393080835047,48.80590038333784
28.309289134683972,97.38846648847144,27.83533499840308,83.59908820477273,26.790795483072536,75.90428926143984,26.75270020193221,63.96349757692229,26.78335168808017,1.6661359817722197,28.31074083372351,23.923847060907264,27.87375327351197,20.97868653472389,26.781284372983123,15.813844723741568,26.73758561696197,12.831962007389905,28.31074083372351,42.51218704739114,27.83005451749082,40.926928425179,26.781284372983123,47.43358694918405,26.73758561696197,49.018845571396184
28.571378634780178,97.26822663687324,28.097433926857445,83.45866129552088,27.05288498316874,75.78404940984163,27.01478498784934,63.853351254150894,27.04514233180865,1.6744119977954028,28.572933369850432,24.001304592307008,28.135945809638894,21.04849864176026,27.043476909110048,15.853075133324324,26.999778153088894,12.901774114426246,28.572933369850432,42.7093585178155,28.09224705361774,41.0925524603355,27.043476909110048,47.6386452784254,26.999778153088894,49.2002433241866
28.83345399233914,97.17826737175548,28.359513998595492,83.35860850157633,27.31497448326495,75.66380955824343,27.276874487945545,63.733111402552694,27.307034778382285,1.672621748489263,28.835125905977357,24.09405297243356,28.398138345765815,21.125956173160006,27.30566944523697,15.930532664724069,27.26197068921582,12.95629537273581,28.835125905977357,42.906529988239924,28.354439589744665,41.28183707194293,27.30566944523697,47.83581674884982,27.26197068921582,49.389527935794035
29.095548206614428,97.04793399133047,28.621603498691695,83.2383686499781,27.577054555002995,75.56375676429886,27.538954559683592,63.633058608608124,27.56890871534771,1.6726617292429982,29.09731844210428,24.18680135256008,28.66033088189274,21.20341370455975,27.567861981363894,15.985053923033604,27.52416322534274,12.995525782318566,29.09731844210428,43.08792774103034,28.61663212587159,41.46323482473335,27.567861981363894,48.03298821927419,27.52416322534274,49.55515197095053
29.35763299253156,96.93778766855908,28.88369299878791,83.1181287983799,27.839144055099204,75.44351691270064,27.8010440597798,63.512818757009924,27.830764142704922,1.6745319400566085,29.3595109782312,24.279549732686633,28.922523418019665,21.280871235959495,27.83005451749082,16.04722060570657,27.786355761469665,13.080628738081714,29.3595109782312,43.269325493820816,28.878824661998507,41.6130851422559,27.83005451749082,48.22227283088159,27.786355761469665,49.73654972374095
29.61972249262777,96.81754781696088,29.145791927242275,82.97770188912806,28.101224126837252,75.3434641187561,28.063124131517846,63.41276596306538,28.092619570062137,1.6764021508702207,29.621703514358124,24.372298112813127,29.18471595414659,21.350683342995808,28.09224705361774,16.117032712742912,28.048548297596586,13.127504572027902,29.621703514358124,43.46649696424518,29.141017198125432,41.786596036229355,28.09224705361774,48.41155744248903,28.048548297596586,49.925834335348355
29.881802564365817,96.71749502301631,29.407871998980323,82.87764909518349,28.363304198575296,75.24341132481153,28.325213631614055,63.29252611146717,28.354484252223457,1.6773572466538944,29.88389605048505,24.465046492939678,29.446908490273508,21.435786298758956,28.354439589744665,16.194490244142656,28.31074083372351,13.182025830337409,29.88389605048505,43.63212099940168,29.403209734252357,41.97588064783676,28.354439589744665,48.59295519527947,28.31074083372351,50.09934522932184
30.143906206999258,96.56697458493764,29.66998035579284,82.717035128278,28.625393698671505,75.12317147321332,28.587307845889338,63.16219273104214,28.616284150756037,1.6847181476471391,30.146088586611974,24.519567751249213,29.709101026400432,21.520889254522103,28.61663212587159,16.241366078088816,28.572933369850432,13.205965391193388,30.146088586611974,43.81351875219215,29.665402270379282,42.14150468299326,28.61663212587159,48.782239806886906,28.572933369850432,50.25708240566135
30.405986278737313,96.46692179099308,29.932060427530896,82.61698233433343,28.887487912946792,74.99283809278829,28.849402060164625,63.03185935061711,28.87813032330915,1.6875034734906897,30.4082811227389,24.60467070701236,29.971293562527357,21.575410512831667,28.878824661998507,16.303532760761755,28.835125905977357,13.275777498229758,30.4082811227389,43.99491650498257,29.927594806506207,42.29135500051581,28.878824661998507,48.97152441849431,28.835125905977357,50.430593299634836
30.66809463554983,96.30630782408758,30.19416878434342,82.45636836742794,29.149572698863924,74.8826917700169,29.111482131902672,62.93180655667254,29.140004260274573,1.687543454244425,30.670473658865816,24.69741908713891,30.233486098654282,21.660513468594786,29.141017198125432,16.373344867798124,29.09731844210428,13.330298756539321,30.670473658865816,44.16054054013907,30.189787342633124,42.44120531803836,29.141017198125432,49.12926159483382,29.09731844210428,50.580443617157385
30.93017470728788,96.20625503014301,30.45624885608147,82.35631557348339,29.411671627318288,74.74226486076506,29.373576346177966,62.80147317624751,29.401859687631784,1.689413665058039,30.93266619499274,24.782522042902002,30.495678634781207,21.722680151267724,29.403209734252357,16.420220701744284,29.3595109782312,13.377174590485481,30.93266619499274,44.318277716478576,30.45197987876005,42.614716212011814,29.403209734252357,49.30277248880731,29.3595109782312,50.74606765231388
31.192278349921327,96.05573459206434,30.718361927073065,82.18560807775106,29.67375169905633,74.6422120668205,29.635670560453246,62.671139795822484,29.663705860184898,1.6921989909015895,31.194858731119666,24.86762499866515,30.757871170908125,21.792492258304094,29.665402270379282,16.490032808780626,29.621703514358124,13.4622775462486,31.194858731119666,44.483901751635074,30.714172414886974,42.76456652953436,29.665402270379282,49.49205710041474,29.621703514358124,50.91169168747038
31.454363135838452,95.94558826929297,30.980446712990197,82.07546175497968,29.935836484973468,74.53206574404912,29.897755346370378,62.5609934730511,29.925515013521583,1.698644776864894,31.45705126724659,24.945082530064894,31.02006370703505,21.885240638430616,29.927594806506207,16.559844915816967,29.88389605048505,13.501507955831386,31.45705126724659,44.63375206915762,30.9763649510139,42.91441684705691,29.927594806506207,49.65768113557121,29.88389605048505,51.05365514617594
31.716462064292823,95.80516136004113,31.24254564144457,81.93503484572781,30.19794012760691,74.38154530597045,30.15985898900382,62.41047303497244,30.187388950487005,1.6986847576186275,31.71924380337351,25.037830910191445,31.282256243161974,21.9244710480134,30.189787342633124,16.599075325399724,30.146088586611974,13.55602921414092,31.71924380337351,44.80726296313111,31.238557487140817,43.064267164579434,30.189787342633124,49.80753145309373,30.146088586611974,51.203505463698434
31.978556278568103,95.67482797961608,31.504644569898932,81.79460793647598,30.46002962770311,74.26130545437225,30.421939060741874,62.310420241027856,30.449225868236013,1.7023851984921148,31.981436339500434,25.122933865954593,31.5444487792889,22.001928579413146,30.45197987876005,16.67653285679947,30.4082811227389,13.587614199360303,31.981436339500434,44.972886998287606,31.50075002326774,43.22200434091897,30.45197987876005,49.97315548825023,30.4082811227389,51.35335578122101
32.240650492843386,95.54449459919107,31.766734069995135,81.67436808487778,30.722128556157475,74.12087854512038,30.684047417554392,62.14980627412238,30.711035021572698,1.7088309844554228,32.24362887562736,25.192745972990906,31.806641315415817,22.087031535176266,30.714172414886974,16.74634496383581,30.670473658865816,13.64978088203327,32.24362887562736,45.13062417462709,31.762942559394666,43.371854658441464,30.714172414886974,50.138779523406726,30.670473658865816,51.487432381109585
32.50274942129775,95.40406768993921,32.028832998449495,81.53394117562593,30.984208627895523,74.02082575117583,30.94612748929244,62.04975348017783,30.972899703734022,1.7097860802390947,32.50582141175428,25.277848928754054,32.06883385154274,22.149198217849204,30.9763649510139,16.81615707087218,30.93266619499274,13.681365867252595,32.50582141175428,45.288361350966596,32.02513509552159,43.49015754069612,30.9763649510139,50.288629840929275,30.93266619499274,51.621508980998186
32.764848349752114,95.26364078068737,32.29094135526202,81.37332720872043,31.24631227052898,73.87030531309715,31.20823113192588,61.89923304209914,31.234727366678918,1.714401636142524,32.76801394788121,25.362951884517173,32.33102638766967,22.241946597975755,31.238557487140817,16.86303290481831,31.194858731119666,13.766468823015742,32.76801394788121,45.453985386123094,32.28732763164851,43.655781575852615,31.238557487140817,50.446367017268756,31.194858731119666,51.76347243970375
33.026933135669246,95.15349445791597,32.55303085535823,81.25308735712223,31.50841591316242,73.71978487501849,31.470315917843013,61.78908671932777,31.496545774819708,1.71993230707589,33.030206484008126,25.455700264643724,32.59321892379659,22.28117700755851,31.50075002326774,16.940490436218056,31.45705126724659,13.820990081325306,33.030206484008126,45.60383570364564,32.549520167775434,43.76619759929031,31.50075002326774,50.580443617157385,31.45705126724659,51.90543589840931
33.289036778302695,95.0029740198373,32.815139212170756,81.09247339021672,31.770514841616784,73.57935796576663,31.732414846297385,61.6486598100759,31.758410456981032,1.7208874028595638,33.29239902013505,25.53315779604344,32.855411459923516,22.373925387685034,31.762942559394666,16.97972084580084,31.71924380337351,13.844929642181285,33.29239902013505,45.75368602116819,32.81171270390236,43.92393477562979,31.762942559394666,50.74606765231388,31.71924380337351,52.02373878066396
33.55113570675706,94.86254711058547,33.0772428548042,80.94195295213805,32.03259491335483,73.47930517182208,31.994504346393587,61.5284199584777,32.02021961031771,1.7273331888228682,33.554591556261975,25.610615327443185,33.117603996050434,22.466673767811557,32.02513509552159,17.049532952837183,31.981436339500434,13.930032597944432,33.554591556261975,45.871988903422846,33.07390524002928,44.06589823433535,32.02513509552159,50.888031111019444,31.981436339500434,52.157815380552535
33.81323463521142,94.72212020133361,33.339337069079484,80.81161957171304,32.294703270167346,73.31869120491658,32.25661270320611,61.367805991572226,32.282047273262606,1.7319487447262958,33.8167840923889,25.68807285884293,33.37979653217736,22.513549601757745,32.28732763164851,17.119345059873524,32.24362887562736,13.931035885710202,33.8167840923889,46.02183922094534,33.33609777615621,44.19208797540699,32.28732763164851,51.029994569725005,32.24362887562736,52.26823140399017
34.07532884948671,94.59178682090857,33.60145485425017,80.6308185471539,32.55680219862172,73.17826429566475,32.51871163166047,61.227379082320354,32.543884191011614,1.7356491855997849,34.07897662851582,25.78082123896948,33.641989068304284,22.59100713315746,32.549520167775434,17.15857546945628,32.50582141175428,14.01613884147335,34.07897662851582,46.1638026796509,33.598290312283126,44.318277716478576,32.549520167775434,51.14829745197966,32.50582141175428,52.378647427427865
34.337437206299235,94.43117285400308,33.863553782704535,80.49039163790205,32.81888698453884,73.06811797289333,32.780801131756675,61.107139230722154,32.805684089544194,1.7430100865930296,34.34116916464274,25.873569619096003,33.90418160443121,22.653173815830428,32.81171270390236,17.24367842521943,32.76801394788121,14.055369251056106,34.34116916464274,46.30576613835646,33.86048284841005,44.4365805987332,32.81171270390236,51.29814776950215,32.76801394788121,52.48906345086553
34.599540848932676,94.28065241592441,34.1256527111589,80.34996472865019,33.08099062717229,72.91759753481467,33.04290948856921,60.94652526381667,33.0675210072932,1.7467105274665187,34.60336170076967,25.958672574859122,34.166374140558126,22.730631347230144,33.07390524002928,17.328781380982576,33.030206484008126,14.117535933729073,34.60336170076967,46.43984273824509,34.122675384536976,44.539109763353906,33.07390524002928,51.44011122820771,33.030206484008126,52.607366333120154
34.86163977738704,94.14022550667256,34.38776106797142,80.1893507617447,33.34309898398481,72.75698356790917,33.30500841702357,60.80609835456481,33.3293579250422,1.7504109683400095,34.86555423689659,26.028484681895492,34.42856667668505,22.785152605539736,33.33609777615621,17.329784668748374,33.29239902013505,14.187348040765414,34.86555423689659,46.57391933813366,34.3848679206639,44.688960080876456,33.33609777615621,51.566300969279354,33.29239902013505,52.71778235655779
35.12374342002049,93.98970506859389,34.649869424783944,80.02873679483922,33.605188484081026,72.63674371631097,33.567107345477936,60.66567144531297,33.59117633318299,1.7559416392733755,35.12774677302352,26.098296788931833,34.690759212811976,22.862610136939452,33.598290312283126,17.414887624511522,33.554591556261975,14.211287601621393,35.12774677302352,46.700109079205305,34.64706045679082,44.80726296313111,33.598290312283126,51.68460385153398,33.554591556261975,52.820311521178496
35.38584706265394,93.83918463051522,34.911968353238315,79.88830988558735,33.86730155507263,72.46603622057866,33.82919684557414,60.54543159371475,33.852966976911475,1.7642176552965587,35.389939309150435,26.18339974469498,34.9529517489389,22.93242224397582,33.86048284841005,17.461763458457654,33.8167840923889,14.265808859930928,35.389939309150435,46.8499593967278,34.90925299291774,44.917678986568745,33.86048284841005,51.81079359260562,33.8167840923889,52.9228406857992
35.64793656275014,93.718944778917,35.17407671005084,79.72769591868187,34.129386340989754,72.35588989780727,34.09130520238667,60.38481762680925,34.114822404268686,1.766087866110169,35.65213184527736,26.276148124821503,35.215144285065826,22.994588926648788,34.122675384536976,17.52393014113059,34.07897662851582,14.305039269513713,35.65213184527736,46.96826227898245,35.17144552904467,45.0359818688234,34.122675384536976,51.92120961604326,34.07897662851582,53.01748299160292
35.91004020538359,93.56842434083833,35.436175638505205,79.58726900943002,34.39148526944412,72.21546298855543,34.353404130841035,60.24439071755742,34.37661304799716,1.7743638821333505,35.914324381404285,26.33831480749444,35.47733682119274,23.072046458048504,34.3848679206639,17.60903309689374,34.34116916464274,14.390142225276861,35.914324381404285,47.078678302420144,35.43363806517159,45.15428475107802,34.3848679206639,52.0473993571149,34.34116916464274,53.10423843858962
36.17214856219611,93.40781037393285,35.698293423675885,79.40646798487087,34.653607768793876,72.02456843516947,34.615512487653554,60.08377675065191,34.638440710942064,1.7789794380367798,36.17651691753121,26.431063187620964,35.73952935731967,23.12656771635804,34.64706045679082,17.67884520393008,34.60336170076967,14.398790937406034,36.17651691753121,47.21275490230872,35.69583060129852,45.24892705688174,34.64706045679082,52.17358909818648,34.60336170076967,53.198880744393335
36.43425220482956,93.25728993585417,35.96039235213025,79.26604107561903,34.91570198306917,71.89423505474443,34.87762084446608,59.923162783746434,34.90023135467054,1.7872554540599612,36.43870945365813,26.516166143384112,36.00172189344659,23.211670672121187,34.90925299291774,17.72572103787627,34.86555423689659,14.468603044442375,36.43870945365813,47.33105778456334,35.958023137425435,45.37511679795335,34.90925299291774,52.25245768635625,34.86555423689659,53.29352305019705
36.69636056164208,93.09667596894869,36.2225195656591,79.06505299340625,35.177810339881695,71.73362108783896,35.139719772920444,59.78273587449458,35.162077527223644,1.7900407799035118,36.70090198978505,26.593623674783856,36.26391442957352,23.281482779157557,35.17144552904467,17.795533144912582,35.12774677302352,14.50783345402516,36.70090198978505,47.44147380800098,36.22021567355236,45.46975910375707,35.17144552904467,52.370760568610876,35.12774677302352,53.36450477954983
36.95846891845461,92.9360620020432,36.48461849411346,78.9246260841544,35.43991398251514,71.58310064976028,35.401818701374815,59.64230896524272,35.423868170952126,1.798316795926695,36.96309452591198,26.663435781820198,36.526106965700436,23.343649461830523,35.43363806517159,17.850054403222146,35.389939309150435,14.570000136698098,36.96309452591198,47.55977669025563,36.482408209679285,45.588061986011695,35.43363806517159,52.47328973323158,35.389939309150435,53.45126022653656
37.22058670362529,92.75526097748406,36.74672685092598,78.76401211724891,35.702022339327655,71.42248668285478,35.66392705818734,59.48169499833723,35.6856588146806,1.8065928119498764,37.2252870620389,26.748538737583317,36.78829950182736,23.39817072014003,35.69583060129852,17.896930237168306,35.65213184527736,14.593939697554077,37.2252870620389,47.678079572510256,36.74460074580621,45.674817432998424,35.69583060129852,52.5679320390353,35.65213184527736,53.52224195588934
37.482695060437806,92.59464701057857,37.00884463609666,78.58321109268977,35.964121267782026,71.28205977360294,35.92603541499986,59.32108103143173,35.947504987233714,1.8093781377934288,37.48747959816583,26.818350844619687,37.050492037954285,23.483273675903177,35.958023137425435,17.982033192931453,35.914324381404285,14.679042653317197,37.48747959816583,47.8042693135819,37.00679328193313,45.76945973880214,35.958023137425435,52.68623492128992,35.914324381404285,53.6089974028761
37.7447892747131,92.46431363015354,37.270952992909194,78.42259712578428,36.226224910415475,71.13153933552427,36.188143771812385,59.160467064526244,36.2093141405704,1.8158239237567315,37.749672134292744,26.91109922474621,37.31268457408121,23.522504085485934,36.22021567355236,18.02126360251421,36.17651691753121,14.680045941082994,37.749672134292744,47.898911619385615,37.26898581806005,45.87987576223978,36.22021567355236,52.77299036827665,36.17651691753121,53.65631855577794
38.00689291734654,92.31379319207487,37.533070778079875,78.24179610122515,36.488328553048916,70.9810188974456,36.450242700266756,59.0200401552744,36.47113254871118,1.8213545946900993,38.01186467041967,27.00384760487276,37.574877110208135,23.615252465612485,36.482408209679285,18.075784860823774,36.43870945365813,14.772794321209545,38.01186467041967,48.00932764282325,37.53117835418698,45.966631209226534,36.482408209679285,52.86763267408034,36.43870945365813,53.74307400276467
38.269005988338144,92.14308569634255,37.7951791348924,78.08118213431963,36.75043690986144,70.8204049305401,36.712360485437436,58.83923913071526,36.73291393763556,1.830545725743221,38.274057206546594,27.0736597119091,37.83706964633505,23.677419148285452,36.74460074580621,18.168533240950296,36.70090198978505,14.81202473079233,38.274057206546594,48.10396994862697,37.7933708903139,46.05338665621326,36.74460074580621,52.95438812106707,36.70090198978505,53.81405573211745
38.53112377350883,91.96228467178341,38.05728749170492,77.92056816741416,37.01254055249488,70.66988449246142,36.974468842249955,58.67862516380977,36.99470458136403,1.8388217417664041,38.53624974267352,27.13582639458204,38.09926218246198,23.747231255321765,37.00679328193313,18.20011822616968,36.96309452591198,14.866545989101866,38.53624974267352,48.21438597206463,38.05556342644083,46.15591582083397,37.00679328193313,53.056917285687774,36.96309452591198,53.84560316738538
38.79323684450043,91.79157717605109,38.31941470523376,77.71958008520136,37.274639480949254,70.52945758320958,37.236567770704326,58.538198254557926,37.25649522509251,1.8470977577895855,38.79844227880044,27.22092935034516,38.3614547185889,23.78646166490455,37.26898581806005,18.262284908842645,37.2252870620389,14.89813097432122,38.79844227880044,48.3248019955023,38.317755962567745,46.2426712678207,37.26898581806005,53.127899015040555,37.2252870620389,53.93235861437208
39.05534520131296,91.6309632091456,38.58151363368813,77.57915317594953,37.53677612283625,70.30828244334316,37.49868555587501,58.35739722999878,37.5183043784292,1.85354354375289,39.06063481492736,27.31367773047171,38.62364725471583,23.863919196304295,37.53117835418698,18.332097015878958,37.48747959816583,14.960297656994186,39.06063481492736,48.419444301306015,38.57994849869467,46.34520043244137,37.53117835418698,53.23042817966126,37.48747959816583,53.96390604964
39.31745827230456,91.46025571341329,38.84364556139605,77.36807156490993,37.79887033711154,70.17794906291812,37.760789198508455,58.20687679192011,37.78008576735357,1.8627346748060098,39.322827351054286,27.391135261871455,38.885839790842745,23.933731303340636,37.7933708903139,18.356036576734937,37.749672134292744,15.01481891530372,39.322827351054286,48.498312889475784,38.842141034821594,46.4319558794281,37.7933708903139,53.29352305019705,37.749672134292744,54.027000920175794
39.579571343296166,91.28954821768099,39.10574920402949,77.21755112683124,38.06097869392406,70.01733509601263,38.02291169785821,58.01598223853415,38.04192268510257,1.8664351156795007,39.58501988718121,27.445656520181018,39.14803232696967,24.01118883474038,38.05556342644083,18.441139532498084,38.01186467041967,15.054049324886506,39.58501988718121,48.61661577173041,39.10433357094852,46.47139017351296,38.05556342644083,53.36450477954983,38.01186467041967,54.097982649528575
39.84167498592961,91.1390277796023,39.3678858459165,76.99637598696482,38.32308705073658,69.85672112910713,38.28502005467074,57.85536827162865,38.30369481922284,1.876541361762559,39.847212423308136,27.53840490030754,39.410224863096595,24.050419244323137,38.317755962567745,18.503306215171023,38.274057206546594,15.093279734469291,39.847212423308136,48.70337121871714,39.36652610707544,46.566032479316675,38.317755962567745,53.45914708535355,38.274057206546594,54.12164322597951
40.10379748527937,90.94813322621634,39.629994202729016,76.83576202005933,38.58520012172819,69.68601363337483,38.54713783984142,57.67456724706952,38.56547620814721,1.8857324928156807,40.109404959435054,27.623507856070688,39.67241739922352,24.14316762444966,38.57994849869467,18.542536624753808,38.53624974267352,15.147800992778826,40.109404959435054,48.79012666570384,39.62871864320236,46.644901067486444,38.57994849869467,53.54590253234025,38.53624974267352,54.176851237698344
40.3659058420919,90.78751925931084,39.892121416257865,76.63477393784655,38.847327335257035,69.48502555116204,38.809246196653945,57.51395328016403,38.82726685187569,1.8940085088388638,40.37159749556198,27.71625623619721,39.934609935350444,24.182398034032445,38.842141034821594,18.619994156153524,38.79844227880044,15.232903948541974,40.37159749556198,48.87688211269062,39.89091117932929,46.73165651447317,38.842141034821594,53.59322368524212,38.79844227880044,54.21628553178323
40.62802362726258,90.60671823475171,40.15423448724947,76.46406644211423,39.10943569206955,69.32441158425655,39.07135455346647,57.35333931325853,39.089038985995955,1.9041147549219204,40.6337900316889,27.76313207014337,40.19680247147736,24.25985556543219,39.10433357094852,18.65922456573631,39.06063481492736,15.241552660671147,40.6337900316889,48.96363755967732,40.15310371545621,46.79475138500899,39.10433357094852,53.648431696960955,39.06063481492736,54.255719825868084
40.89015084079142,90.40573015253892,40.416356986599226,76.27317188872827,39.37153462052392,69.1839846750047,39.33347233863715,57.1725382886994,39.350857394136746,1.9096454258552846,40.89598256781583,27.855880450269893,40.45899500760429,24.329667672468503,39.36652610707544,18.72903667277265,39.322827351054286,15.311364767707516,40.89598256781583,49.05827986548104,40.415296251583136,46.8499593967278,39.36652610707544,53.719413426313736,39.322827351054286,54.31092783758692
41.152249769245785,90.26530324328708,40.678474771769906,76.09237086416913,39.63366183405276,68.98299659279192,39.59559012380784,56.991737264140255,39.612638783061115,1.918836556908408,41.158175103942746,27.940983406033013,40.72118754373121,24.361252657687885,39.62871864320236,18.783557931082214,39.58501988718121,15.335304328563495,41.158175103942746,49.14503531246777,40.677488787710054,46.928827984897566,39.62871864320236,53.7746214380326,39.58501988718121,54.31092783758692
41.414376982774634,90.06431516107429,40.940601985298755,75.89138278195637,39.89577019086529,68.82238262588642,39.85769848062036,56.831123297234754,39.874401662377274,1.9298579180214048,41.42036764006967,28.00315008870598,40.98338007985814,24.454001037814407,39.89091117932929,18.822788340665,39.847212423308136,15.397471011236433,41.42036764006967,49.2002433241866,40.93968132383698,47.00769657306736,39.89091117932929,53.83771630856839,39.847212423308136,54.318814696403905
