250_1_headxflow,,245_1_headxflow,,228_1_headxflow,,208_1_headxflow,,197_1_headxflow,,all_1_npshxflow,,250_1_powerxflow,,245_1_powerxflow,,228_1_powerxflow,,208_1_powerxflow,,197_1_powerxflow,,250_1_effxflow,,245_1_effxflow,,228_1_effxflow,,208_1_effxflow,,197_1_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
15.692425745713766,113.28508362140653,15.342665704815058,106.91999398270362,15.307689700725188,92.84721679675016,15.167785684365704,76.98777136460805,14.853001647556866,69.00305920111308,14.853001647556866,1.3479950352982648,15.65037340944874,22.47809482160264,15.302115281839786,20.67255888570415,15.272572702667059,15.063482780273262,15.135777716497685,11.76402624766689,14.822369485273953,10.114297981363677,15.683507496537956,29.170189715025856,15.333637579655509,29.283169695303542,15.293330410595715,34.76494007563193,15.151655784335183,36.58556970638148,14.836143809042614,37.33407245228065
15.90228177025299,113.242466799653,15.552521729354282,106.86341595124303,15.517545725264412,92.84648360411785,15.377641708904928,76.93119333314745,15.06285767209609,68.89063633082421,15.06285767209609,1.3512028402605232,15.860293414959308,22.569746391952805,15.51206204693294,20.73671498494926,15.482474868455906,15.173464664693483,15.34568880214739,11.864842975052085,15.032334090088828,10.160123766538788,15.893095552040428,29.445728877066017,15.543234858766464,29.549224681923675,15.502918466098187,35.040479237672145,15.361225392620696,36.880077219261835,15.045704193719647,37.63806414058109
16.112137794792215,113.11608271965706,15.762377753893507,106.75099308095416,15.727401749803636,92.70613831441483,15.587497733444152,76.87461530168684,15.272713696635314,68.8340582993636,15.272713696635314,1.3576184501850328,16.070222340330734,22.65223280526797,15.721999892165229,20.810036241229398,15.69247515271422,15.182629821728483,15.55568908640571,11.874008132087084,15.242280855181978,10.224279865783899,16.102711278368343,29.69281551284601,15.75283213787742,29.815279668543752,15.712478850775216,35.34447092597253,15.570767330080766,37.20303725840242,15.25528302561364,37.92308747804134
16.32199381933144,112.97573742995407,15.97223377843273,106.62460900095822,15.93725777434286,92.67748270236837,15.797353757983377,76.76219243139798,15.482569721174542,68.72163542907474,15.482569721174542,1.364034060109546,16.280151265702163,22.734719218583137,15.931928817536654,20.892522654544564,15.902386238363928,15.283446549113705,15.765600172055414,11.974824859472307,15.452290059301156,10.224279865783899,16.312317781087774,29.94938632404606,15.962410969771412,30.100303006003998,15.922011564626807,35.67691514053317,15.780336938366279,37.49754477128272,15.46483418668219,38.23656334176184
16.531849843870663,112.9470818179076,16.182089802971955,106.58199217920468,16.147113798882085,92.50921499325123,16.0072097825226,76.67769198052325,15.692425745713766,68.66505739761413,15.692425745713766,1.3704496700340592,16.490115870517037,22.78054500375822,16.141875582629808,20.956678753789674,16.112324083596217,15.356767805393844,15.975600456313735,11.983990016507306,15.662227904533449,10.297601122064037,16.52193350741569,30.196472959825996,16.172045143316286,30.328421290943822,16.13159962012928,35.952454302573386,15.989915770260271,37.78256810874299,15.674394571359219,38.54055503006231
16.741705868409888,112.77881410879046,16.39194582751118,106.44164688950168,16.35696982342131,92.50848180061891,16.217065807061825,76.59319152964852,15.90228177025299,68.55263452732528,15.90228177025299,1.3768652799585723,16.700035876027602,22.872196574108386,16.351813427862098,21.03000001006984,16.322297608271953,15.393428433533899,16.185582900850328,12.011485487612362,15.872201429209184,10.33426175020412,16.731540010135124,30.453043771026017,16.381633198818758,30.60396045298404,16.341169228414792,36.246961815453716,16.199494602154264,38.06759144620327,15.883954956036249,38.84454671836269
16.951561892949112,112.63846881908745,16.601801852050407,106.30130159979866,16.566825847960533,92.34021409150178,16.426921831601053,76.48076865935964,16.112137794792215,68.49605649586466,16.112137794792215,1.3854194265245887,16.90995588153817,22.963848144458552,16.561742353233527,21.11248642338498,16.53221761378252,15.485080003884093,16.39551182622176,12.093971900927528,16.08213035458061,10.416748163519287,16.94116496007152,30.690646231385955,16.591248925146672,30.851047088763977,16.550748060308784,36.53198515291396,16.409073434048256,38.35261478366351,16.093543011538724,39.12008588040288
17.16141791748834,112.5120847390915,16.81165787658963,106.18887872950981,16.77668187249976,92.32551968916238,16.636777856140277,76.42419062789905,16.32199381933144,68.36967241586873,16.32199381933144,1.3929043047698535,17.119902646631324,23.02800424370369,16.771671278604956,21.194972836700146,16.742208978179978,15.50341031795412,16.605503190619217,12.112302214997555,16.29211279911721,10.444243634624314,17.150771462790953,30.947217042585976,16.800855427866104,31.107617899963998,16.760345339419736,36.798040139534095,16.618643042333765,38.6471222965439,16.303112619824233,39.41459339328324
17.371273942027564,112.44154549792384,17.021513901128856,106.07645585922093,16.986537897038986,92.17121318975231,16.8466338806795,76.28384533819603,16.531849843870663,68.21536591645867,16.531849843870663,1.4025277196566215,17.329840491863614,23.10132549998383,16.981626963558966,21.249963778910256,16.952128983690542,15.595061888304286,16.81542319612978,12.203953785347721,16.502113083375527,10.453408791659342,17.36039641272735,31.184819502945828,17.01046193058554,31.364188711164076,16.969933394922208,37.073579301574284,16.828221874227758,38.932145634004144,16.51271912254367,39.67116420448326
17.581129966566788,112.30120020822083,17.23136992566808,106.01987782776034,17.19639392157821,92.17047999711998,17.056489905218726,76.2551897261496,16.741705868409888,68.21463272382636,16.741705868409888,1.406804792939628,17.539751577513318,23.202142227369023,17.191555888930395,21.332450192225423,17.162093588505417,15.640887673479398,17.02540564066638,12.231449256452777,16.71202416902523,10.554225519044536,17.570021362663745,31.42242196330571,17.220068433304974,31.620759522364096,17.17952145042468,37.34911846361453,17.037828376947193,39.18871644520422,16.72231640165462,39.937219191103395
