186_1_headxflow,,169_1_headxflow,,155_1_headxflow,,all_1_npshxflow,,186_1_powerxflow,,169_1_powerxflow,,155_1_powerxflow,,186_1_effxflow,,169_1_effxflow,,155_1_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.376452351861055,55.0544047581213,4.340446457017702,45.93714354487916,4.542194166795908,37.542234933114464,4.3459074464230145,2.6692411639056495,4.373643144967252,4.348177031414458,4.340348285559018,3.337492286879211,4.544074132232632,2.638984623762912,4.372166995541268,20.534685624993088,4.337215515502695,22.13780883902548,4.539934099726418,23.95632054879556
4.418382838669604,54.95678954170543,4.382379201673798,45.85905137174647,4.5841254062203065,37.45112739779299,4.3878075188519965,2.6826340565422555,4.415544657390338,4.357331784535251,4.382252760685381,3.3448160893758434,4.585986014117181,2.6417310496991497,4.414108771587555,20.648438895881796,4.3791572915489825,22.270497994000863,4.581875875772705,24.082697742408712
4.460312572862304,54.85266664419517,4.424311193714045,45.77445151751939,4.626056645644704,37.36001986247151,4.429706113689115,2.6972444848730994,4.457444688461787,4.367402012968121,4.424161679866654,3.349393465936238,4.6278964146500945,2.645392950947464,4.456050547633843,20.76219216677049,4.42109906759527,22.406343129657344,4.623817651818992,24.209074936021878
4.502242307055004,54.74854374668491,4.466242433138444,45.683343982197904,4.667989390300801,37.28192768933882,4.471604708526236,2.7118549132039433,4.499347682236511,4.37564129077683,4.466067636344654,3.3558017931207935,4.669802371128093,2.6518012781320195,4.497992323680131,20.875945437659183,4.463040843641558,22.539032284632725,4.66575942786528,24.32282820691057
4.544172041247704,54.64442084917465,4.5081751777945405,45.605251809065216,4.709919877109349,37.18431247292295,4.51350625854708,2.7240302701463186,4.541249194659598,4.384796043897623,4.507975074174292,3.361294644993265,4.711715734364281,2.653632228756173,4.539934099726418,20.989698708547877,4.504982619687845,22.66856545892702,4.707701203911567,24.455517361885953
4.586101775440403,54.54029795166439,4.550107169834788,45.52065195483813,4.751851116533747,37.09320493760147,4.555404853384199,2.7386406984771625,4.583150707082684,4.393950797018412,4.549882512003928,3.36678749686574,4.753621690842281,2.6600405559407285,4.581875875772705,21.097140018074356,4.546924395734132,22.8044105945835,4.749642979957854,24.56927063277466
4.628031509633103,54.436175054154134,4.592039161875035,45.43605210061104,4.793783861189844,37.015112764468775,4.59730344822132,2.75325112680801,4.625053700857409,4.402190074827125,4.591789949833566,3.372280348738215,4.795532091375193,2.6637024571890464,4.623817651818992,21.207737308281935,4.58886617178042,22.933943768877782,4.791584756004142,24.692491845706698
4.669961243825802,54.332052156643876,4.633971153915282,45.35145224638396,4.835715100614243,36.9240052291473,4.639203520650302,2.7666440194446125,4.666955213280494,4.411344827947914,4.6336973876632035,3.37777320061069,4.837443973259743,2.6664488831252804,4.66575942786528,21.3151786178084,4.630807947826707,23.06347694317205,4.8335265320504295,24.80624511659539
4.7118924832502,54.24094462132239,4.675903145955529,45.26685239215687,4.87764634003864,36.83289769382582,4.681103593079283,2.780036912081222,4.708856725703581,4.420499581068704,4.675603344141202,3.384181527795242,4.879349929737743,2.672857210309836,4.707701203911567,21.422619927334864,4.672749723872994,23.1866981561041,4.875468308096717,24.919998387484085
4.75382146482705,54.13031404271774,4.717835137995776,45.182252537929784,4.9195783320788875,36.748297839598735,4.7230021879164035,2.7946473404120695,4.75075675677503,4.4305698095015735,4.717512263322478,3.3887589043556368,4.92126329297393,2.674688160933993,4.749642979957854,21.523749275499114,4.714691499919281,23.309919369036137,4.917410084143004,25.033751658372793
4.795750446403901,54.01968346411309,4.759767130036024,45.0976526837027,4.961510324119135,36.66369798537165,4.764900782753522,2.8092577687429134,4.792661231901391,4.437893611998206,4.759416738448839,3.396082706852269,4.963170730803568,2.680181012806468,4.791584756004142,21.628034604344464,4.756633275965569,23.433140581968175,4.959351860189291,25.141192967899258
4.837681685828299,53.928575928791616,4.801699122076271,45.01305282947561,5.003442316159382,36.57909813114456,4.806799377590643,2.8238681970737574,4.834564225676116,4.446132889806918,4.801327138981752,3.399744608100587,5.005078168633204,2.685673864678943,4.8335265320504295,21.732319933189814,4.798575052011857,23.556361794900212,5.001293636235578,25.251790258106837
4.8796099147893,53.81143766909257,4.84362960888482,44.915437613059744,5.045372802967931,36.481482914728694,4.848699450019625,2.837261089710367,4.876465738099203,4.455287642927708,4.843231614108114,3.407068410597219,5.046991531869392,2.6875048153031003,4.875468308096717,21.842917223397393,4.840516828058144,23.679583007832264,5.043235412281866,25.36554352899553
4.921538143750301,53.69429940939353,4.885560848309218,44.82433007773826,5.087304042392329,36.39037537940721,4.890598044856744,2.851871518041211,4.918368731873926,4.463526920736417,4.885142014641025,3.4107303118455334,5.088897488347392,2.693913142487652,4.917410084143004,21.937734610199414,4.882458604104431,23.8028042207643,5.085177188328154,25.469828857840895
4.963466372711302,53.57716114969449,4.927492840349465,44.73973022351118,5.129234529200878,36.29276016299134,4.9324966396938645,2.8664819463720583,4.960271725648651,4.471766198545129,4.927047971119025,3.4171386390300853,5.130809370231942,2.6966595684238897,4.959351860189291,22.035707977682534,4.924400380150718,23.916557491652995,5.127118964374441,25.57411418668623
5.005394601672303,53.46002288999544,4.9694233271580135,44.64211500709531,5.171165768625276,36.20165262766987,4.974395234530985,2.8810923747029022,5.002176200775012,4.479090001041762,4.9689568903003005,3.4217160155904836,5.172719770764855,2.700321469672204,5.001293636235578,22.133681345165655,4.966342156197006,24.03031076254169,5.169060740420728,25.68155549621271
5.047322830633304,53.3428846302964,5.011354566582412,44.55100747177383,5.213095502817975,36.09752973015961,5.016293829368104,2.895702803033746,5.0440777131980985,4.488244754162551,5.010864328129937,3.427208867462955,5.214625727242855,2.7067297968567594,5.043235412281866,22.231654712648776,5.008283932243293,24.144064033430396,5.2110025164670155,25.78268484437693
5.089252564826005,53.238761732786145,5.053285053390962,44.45339225535796,5.255026742242373,36.00642219483813,5.058192424205225,2.9103132313645936,5.085979225621186,4.497399507283344,5.052771765959575,3.43270171933543,5.256539090479042,2.7085607474809166,5.085177188328154,22.32962808013191,5.050225708289581,24.25781730431909,5.252944292513303,25.88381419254118
5.131181546402854,53.12813115418149,5.095216292815359,44.36228472003649,5.296957981666771,35.91531465951666,5.100089541450482,2.926141195389672,5.127882219395909,4.505638785092053,5.094679203789212,3.438194571207905,5.298445046957042,2.714969074665472,5.127118964374441,22.427601447615018,5.092167484335868,24.371570575207784,5.29488606855959,25.9817875600243
5.173109775363855,53.01099289448245,5.137147532239757,44.271177184715015,5.33888846847532,35.81769944310079,5.141988136287602,2.9407516237205193,5.169786694522271,4.512962587588685,5.136586641618849,3.4436874230803802,5.340355447489954,2.7186309759137863,5.169060740420728,22.519262853735924,5.134109260382155,24.485323846096477,5.336827844605877,26.079760927507436
5.215038004324857,52.89385463478341,5.179078019048306,44.17356196829915,5.380818955283869,35.72008422668492,5.183886731124722,2.9553620520513633,5.211689688296996,4.521201865397398,5.178494079448487,3.4491802749528517,5.382267329374504,2.721377401850024,5.2110025164670155,22.610924259856816,5.176051036428443,24.592765155622956,5.378769620652165,26.174578314309443
5.2569662332858575,52.77671637508436,5.221009258472703,44.08245443297766,5.422749442092418,35.62246901026905,5.2257838483699794,2.971190016076445,5.253592682071719,4.529441143206107,5.220401517278122,3.454673126825327,5.424174767204142,2.726870253722499,5.252944292513303,22.702585665977708,5.21799281247473,24.697050484468306,5.420711396698453,26.272551681792564
5.298894462246858,52.65957811538532,5.262938992665403,43.978331535467404,5.464680681516816,35.531361474947566,5.2676824432071,2.985800444407289,5.295497157198081,4.536764945702743,5.262311917811036,3.458335028073641,5.466086649088691,2.7296166796587364,5.29488606855959,22.7910910914175,5.259934588521017,24.807647774675885,5.46265317274474,26.36421308791347
5.34082193859201,52.53593217459189,5.304869479473952,43.88071631905154,5.506610415709515,35.427238577437315,5.30958103804422,3.000410872738133,5.337401632324443,4.544088748199375,5.3042163929373976,3.465658830570277,5.507998530973242,2.732363105594974,5.336827844605877,22.879596516857276,5.301876364567304,24.915089084202364,5.504594948791027,26.452718513353233
5.382748662321314,52.405778552704064,5.346799213666652,43.77659342154128,5.548540902518064,35.32962336102145,5.35147963288134,3.0150213010689804,5.3793046260991675,4.552328026008084,5.346128274821948,3.468405256506511,5.54990596880288,2.7378559574674455,5.378769620652165,22.96810194229704,5.3438181406135925,25.0162184323666,5.546536724837314,26.541223938793024
5.4246768912823145,52.288640293005024,5.388729700475201,43.67897820512541,5.590470636710763,35.22550046351118,5.393378227718459,3.0296317293998243,5.421207619873892,4.560567303816796,5.388034231299947,3.4748135836910663,5.591817850687429,2.740602383403683,5.420711396698453,23.050295406374616,5.38575991665988,25.11419179984972,5.5884785008836015,26.629729364232816
5.466602862395768,52.151978990022805,5.4306594346679,43.574855307615145,5.632400370903463,35.12137756600092,5.435275344963718,3.0454596934249096,5.4631135763518905,4.566975631001348,5.42994463183286,3.478475484939384,5.633731213923617,2.7424333340278437,5.46265317274474,23.13564485113328,5.427701692706167,25.22163310937617,5.630420276929889,26.71823478967258
5.508531091356769,52.034840730323765,5.472588416244751,43.464224729010496,5.674330857712013,35.02376234958505,5.4771724622089755,3.0612876574499914,5.505016570126615,4.575214908810061,5.471850588310859,3.484883812123936,5.675638651753254,2.7479261859003152,5.504594948791027,23.217838315210827,5.469643468752454,25.31960647685932,5.672362052976177,26.806740215112356
5.550457815086071,51.90468710843594,5.514519655669148,43.37311719368902,5.716259839288862,34.91313177098041,5.519069579454234,3.0771156214750697,5.54691956390134,4.58345418661877,5.513760988843772,3.4885457133722504,5.7175490522861665,2.751588087148633,5.546536724837314,23.300031779288375,5.5115852447987415,25.41757984434244,5.714303829022464,26.885777698508818
5.592385291431223,51.781041167642506,5.556449389861847,43.26899429617876,5.758190326097411,34.81551655456453,5.560966696699491,3.092943585500155,5.588825520379339,4.589862513803325,5.555666945321771,3.494954040556806,5.759462415522354,2.7534190377727903,5.5884785008836015,23.382225243365937,5.553527020845029,25.509241250463333,5.756245605068751,26.961659201224137
5.6343127677763745,51.657395226849076,5.5983791240545475,43.164871398668495,5.80012081290596,34.717901338148664,5.602863813944749,3.108771549525237,5.630728514154063,4.598101791612034,5.597577345854684,3.49861594180512,5.801369853351991,2.7589118896452653,5.630420276929889,23.458106746081256,5.595468796891316,25.604058637265325,5.798187381115039,27.0470086459828
5.676239491505678,51.52724160496125,5.640308858247248,43.060748501158244,5.8420497944828105,34.607270759544015,5.64476240878187,3.1233819778560807,5.672631507928787,4.606341069420747,5.6394847836843205,3.504108793677595,5.843280253884904,2.7625737908935797,5.672362052976177,23.537144229477676,5.637410572937604,25.698876024067346,5.840129157161326,27.12604612937922
5.718167720466679,51.4101033452622,5.682238592439947,42.95662560364798,5.88397952867551,34.50314786203376,5.686659526027126,3.1392099418811625,5.7145404271100615,4.610918445981142,5.681392221513957,3.5096016455500703,5.885193617121092,2.7644047415177404,5.714303829022464,23.616181712874138,5.679352348983891,25.790537430188238,5.882070933207613,27.201927632094552
5.760093691580132,51.27344204227999,5.724167574016797,42.84599502504333,5.9259100154840585,34.40553264561789,5.728556643272385,3.155037905906248,5.7564434208847866,4.619157723789854,5.72330262204687,3.5132635467983846,5.927101054950729,2.769897593390212,5.756245605068751,23.692063215589457,5.7212941250301785,25.882198836309144,5.9240127092539,27.27780913480987
5.802019662693586,51.13678073929777,5.766097308209496,42.74187212753307,5.96783899706091,34.29490206701324,5.770453760517643,3.170865869931326,5.79834641465951,4.627397001598563,5.76520857852487,3.51967187398294,5.969011455483641,2.77355949463853,5.798187381115039,23.767944718304776,5.763235901076466,25.97386024243002,5.9659544853001885,27.35053465684409
5.843945633807039,51.00011943631556,5.808025537170498,42.624733867834024,6.009767978637759,34.184271488408584,5.812352355354763,3.1854762982621736,5.840255333840785,4.6319743781589615,5.807120460409419,3.5224182999191775,6.01092481871983,2.775390445262687,5.840129157161326,23.843826221020095,5.805177677122753,26.056053706507583,6.007896261346476,27.416948217516065
5.885871604920492,50.86345813333334,5.849955271363197,42.520610970323766,6.05169696021461,34.073640909803935,5.854246517416297,3.2037393336757276,5.882156846263872,4.641129131279751,5.849026416887419,3.5288266271037294,6.0528337379011035,2.7799678218230817,5.882070933207613,23.9133957623732,5.84711945316904,26.141403151266246,6.049838037392763,27.4928297202314
5.927797576033945,50.72679683035113,5.891883500324198,42.40347271062472,6.09362594179146,33.963010331199285,5.896145112253416,3.218349762006575,5.9240628027418705,4.647537458464303,5.890938298771969,3.531573053039967,6.094742657082379,2.7845451983834764,5.9240127092539,23.979809323045174,5.8890612292153275,26.229908576706023,6.09177981343905,27.56555524226559
5.9697235471473995,50.59013552736891,5.933812481901049,42.29284213202007,6.135555675984159,33.85888743368902,5.938040751906813,3.2353952617258948,5.96596875921987,4.653945785648858,5.932845736601607,3.5370659049124384,6.136657501670204,2.7854606736955567,5.9659544853001885,24.04937886439825,5.931003005261616,26.315258021464686,6.133721589485337,27.62565684157535
6.011649518260853,50.45347422438669,5.9757414634779,42.18221155341543,6.17748390494516,33.74174917398998,5.979939346743933,3.2500056900567387,6.007871752994595,4.662185063457567,5.974753174431244,3.5425587567849135,6.178564939499841,2.7909535255680282,6.007896261346476,24.115792425070225,5.972944781307903,26.394295504861148,6.175663365531625,27.692070402247325
6.053575489374306,50.31681292140448,6.017669692438901,42.06507329371638,6.21941363913786,33.637626276479715,6.021834986397328,3.267051189776055,6.049779190824231,4.667677915330042,6.0166650563157935,3.545305182721151,6.220473858681117,2.7955309021284265,6.049838037392763,24.188517947104458,6.01488655735419,26.470177007576467,6.217605141577912,27.755327982238185
6.0955014604877595,50.18015161842226,6.0595994266316,41.96095039620612,6.261342620714711,33.526995697875066,6.063732103642587,3.28287915380114,6.091685147302231,4.674086242514594,6.0585695314421555,3.5526289852177833,6.262390184620579,2.7955309021284265,6.09177981343905,24.254931507776433,6.056828333400477,26.552370471654,6.2595469176242,27.818585562229046
6.137427431601212,50.043490315440046,6.101527655592601,41.843812136507076,6.303270849675712,33.409857438176026,6.105629220887845,3.298707117826222,6.133588141076955,4.682325520323307,6.100482894678344,3.5544599358419404,6.3042991038018545,2.800108278688821,6.133721589485337,24.315033107086165,6.098770109446765,26.62825197436932,6.301488693670487,27.878687161538792
6.179353402714666,49.90682901245783,6.143455884553601,41.726673876808036,6.34520133648426,33.31224222176016,6.147524860541241,3.3157526175455416,6.17549706025823,4.686902896883701,6.142388851156343,3.560868263026496,6.346209504334767,2.8037701799371355,6.175663365531625,24.375134706395926,6.140711885493052,26.707289457765782,6.3434304697167745,27.941944741529653
6.22127786859642,49.75715234728683,6.185384113514603,41.60953561710899,6.387129565445262,33.19510396206112,6.189421977786499,3.3315805815706234,6.217401535384592,4.694226699380334,6.184299251689255,3.56453016427481,6.388121386219317,2.806516605873373,6.217605141577912,24.441548267067915,6.182653661539339,26.780014979799972,6.385372245763062,27.9957343794772
