Marca,Modelo,Diameter,Rotation,min_flow,max_flow,flowxhead,flowxeff,flowxnpsh,flowxpower,eff_bop,eff_bop_flow,p80_eff_bop_flow,p110_eff_bop_flow
SCHNEIDER,BC92-ST1B,143,3500,0.7428822404217517,24.00922166413457,"[3.144328944559105e-07, -1.883539983028225e-05, 0.0004055269779269376, -0.020849909620151385, -0.458970545291958, 37.63328076054052]","[6.19770527253811e-06, -0.0006628442438748101, 0.025161723600318917, -0.6696948088617217, 9.717812022955211, 3.457726182213937]","[1.0071810633431571e-08, -9.864624877634248e-07, 2.891915606155067e-05, 0.011057905251207365, 0.04502201248433288, 0.9523767010318906]","[5.069198998772164e-08, -3.0316922562348577e-06, 6.529866662245367e-05, -0.0024022536915889363, 0.11013979438939848, 1.0145918230908013]",55.29808716960906,12.914624365353486,10.33169949228279,14.206086801888835
SCHNEIDER,BC92-ST1B,137,3500,0.7428822404217517,13.66610057201016,"[-1.9729421412779808e-05, 0.0006450326950068475, -0.0076036154995927415, 0.022570978659711163, -0.5321797516412966, 34.49782566501886]","[-0.00025296573806855534, 0.00847534324431009, -0.08729027393993688, -0.13362442077791511, 9.263823966639839, 2.221606302045011]","[1.0071810633431571e-08, -9.864624877634248e-07, 2.891915606155067e-05, 0.011057905251207365, 0.04502201248433288, 0.9523767010318906]","[-4.731548220569503e-07, 1.6707869311975636e-05, -0.00022774070143698926, -3.685403735032699e-05, 0.08665381454232611, 0.9210830962481668]",56.28493826876115,12.482377435319908,9.985901948255927,13.66610057201016
SCHNEIDER,BC92-ST1B,127,3500,0.992935717374209,22.4179722653462,"[-4.3319825649604416e-07, 2.5327115701715187e-05, -0.0005182100493853738, -0.010522852047831816, -0.4348897302145963, 29.83726675036115]","[1.1885734232408058e-05, -0.0009690314555810694, 0.029953265561902833, -0.7195844138240227, 10.122898233948694, 3.7006256458132123]","[1.0071810633431571e-08, -9.864624877634248e-07, 2.891915606155067e-05, 0.011057905251207365, 0.04502201248433288, 0.9523767010318906]","[2.0888228391450124e-08, -1.0807531789103032e-06, 2.0658650094128863e-05, -0.001555512900717458, 0.07881080420066228, 0.6980761542907643]",56.53165104354912,12.436877758474267,9.949502206779414,13.680565534321696
SCHNEIDER,BC92-ST1B,117,3500,0.992935717374209,21.269999484791732,"[-1.5984500042735167e-07, 7.182469332963125e-06, -9.530181315023088e-05, -0.014512532464752913, -0.39952534778188914, 25.17448158925392]","[1.536504971495376e-05, -0.0012112588997485636, 0.03554580381735237, -0.8149068470308652, 10.533750583734589, 4.496823110822144]","[1.0071810633431571e-08, -9.864624877634248e-07, 2.891915606155067e-05, 0.011057905251207365, 0.04502201248433288, 0.9523767010318906]","[5.97473028746376e-08, -2.901583218327618e-06, 4.60782063295711e-05, -0.0014811616539852678, 0.0648304828757312, 0.4946853058508141]",54.18787968306299,11.504134383138652,9.203307506510923,12.654547821452518
SCHNEIDER,BC92-ST1B,105,3500,1.356649865668695,20.042464234297846,"[-3.975758955628015e-07, 2.1496204645030016e-05, -0.0004112714746918354, -0.01105640761124793, -0.39186653423355067, 20.14375829951339]","[5.704809010155903e-06, -0.0007299665187732686, 0.025314292207738367, -0.7722999773900184, 10.2348689441393, 8.183949119661259]","[1.0071810633431571e-08, -9.864624877634248e-07, 2.891915606155067e-05, 0.011057905251207365, 0.04502201248433288, 0.9523767010318906]","[-3.5420852835051834e-08, 1.8919547896544186e-06, -3.685780532946003e-05, -0.0007146923749476368, 0.04840321212429469, 0.26823545034497637]",52.09082109736494,9.388399409816397,7.5107195278531185,10.327239350798038
